customer_id,cacq,day_0,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29
1675,-60,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,-215,1,4,1,1,1,5,3,31,4,8,2,1,0,6,4,6,5,5,11,2,0,0,0,0,0,0,0,0,0,0
1677,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,-160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0
1679,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,-109,6,1,8,2,0,7,4,6,1,5,0,0,1,0,0,0,1,0,0,10,23,0,0,0,0,0,1,2,1,0
1681,-71,0,20,31,6,0,8,10,0,0,0,1,0,0,25,0,0,22,33,0,0,14,0,5,10,5,0,0,7,0,0
1682,-61,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1683,-155,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1684,-9,0,0,11,0,0,71,6,0,0,0,3,0,0,0,0,27,31,0,0,10,0,0,0,0,0,0,0,0,0,0
1685,-45,5,0,0,14,22,0,0,6,0,0,4,23,19,31,19,0,0,0,3,5,0,20,0,0,15,0,0,0,0,0
1686,-105,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0
1687,-138,0,0,1,9,1,2,0,4,0,2,0,4,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,-97,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,-39,0,1,0,0,1,1,0,0,0,10,14,0,0,0,2,1,3,0,0,0,3,0,0,0,1,1,0,1,0,0
1690,-14,40,0,61,0,0,0,0,0,0,0,0,0,0,0,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,-133,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1692,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,-5,1,1,0,2,1,1,2,2,1,12,2,1,1,2,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1694,-62,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,-111,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,42,7,0,0,0,0,0,0,0,0,0,0,0,0
1696,-40,0,13,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
1697,-160,0,0,0,5,2,0,0,0,12,8,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,-94,11,20,11,91,0,0,0,0,18,21,0,25,15,0,0,0,90,0,0,9,0,0,0,0,0,0,0,0,0,0
1699,-36,49,67,29,11,0,0,0,5,22,13,0,0,41,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1700,-213,5,3,8,4,0,0,18,9,19,2,3,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,-138,20,0,16,15,6,13,0,0,0,5,0,0,0,6,0,25,12,16,0,0,0,0,0,0,0,0,0,0,0,0
1702,-548,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
1703,-139,2,0,3,3,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1704,-92,67,12,20,16,12,8,9,106,74,2,0,42,28,0,27,104,0,36,12,0,0,0,0,0,0,0,0,0,0,0
1705,-5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
1706,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,31,0
1707,-9,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,-100,0,0,0,47,0,0,0,0,37,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,-28,17,0,1,0,0,0,0,0,0,5,1,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1710,-64,0,0,0,0,9,31,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,-555,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,-63,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1713,-63,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0
1714,-60,4,3,0,0,2,0,0,6,1,1,3,2,1,0,0,1,15,0,0,1,0,2,0,1,1,0,0,0,0,0
1715,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1717,-53,6,0,19,10,0,3,13,0,12,15,5,0,0,3,9,0,6,0,0,0,7,4,0,0,0,10,0,0,0,0
1718,-24,0,0,62,0,0,0,2,33,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
1719,-20,3,0,2,3,25,5,0,0,0,1,0,0,1,7,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
1720,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1721,-57,0,5,0,0,0,0,0,5,0,1,30,37,0,0,9,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
1722,-13,0,1,0,0,0,0,8,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1723,-55,122,0,0,0,5,3,5,5,0,11,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,-8,0,0,0,5,1,38,0,8,0,3,0,0,5,1,0,13,2,0,8,0,0,3,0,4,0,0,0,0,0,0
1726,-99,0,0,0,0,0,120,0,0,0,0,0,0,145,0,65,0,0,0,248,0,0,0,0,0,37,0,0,0,0,0
1727,-10,0,0,0,0,0,0,0,0,0,71,0,10,0,14,0,14,0,9,0,15,0,0,102,0,7,6,0,4,3,0
1728,-108,0,0,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1729,-107,0,0,7,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,-59,0,100,0,4,10,0,0,0,30,0,0,20,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,-21,53,32,0,0,0,0,51,0,0,0,0,0,0,0,0,0,138,0,63,80,0,0,0,0,0,0,0,0,0,0
1734,-159,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,-73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,5,0,0,1,4,1,0,1,0,0,0
1736,-42,0,0,15,31,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,-139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
1738,-551,0,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,-62,0,0,0,0,0,62,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,-29,0,7,0,0,0,6,12,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,-120,9,0,0,13,1,1,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,-3,1,0,0,0,0,0,0,7,0,0,36,0,0,0,0,22,0,0,0,0,0,6,0,0,10,0,0,0,0,0
1743,-46,0,0,16,0,0,0,0,10,0,1,0,0,0,3,46,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0
1744,-67,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,-75,0,5,51,4,23,0,19,2,0,5,40,31,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,-60,0,0,36,11,0,25,0,34,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,-32,0,0,0,33,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1752,-111,16,35,0,4,0,0,0,16,3,15,61,0,59,0,13,40,0,0,22,0,0,0,0,0,0,0,0,0,0,0
1753,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,-120,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0
1756,-551,11,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0
1757,-127,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
1758,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,-58,0,0,2,0,0,27,0,53,0,0,0,0,0,0,0,0,0,0,18,10,15,0,0,0,0,0,0,0,8,0
1760,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,-23,18,0,35,0,0,3,5,0,6,6,30,3,0,0,1,17,0,0,0,1,34,5,4,0,0,0,0,0,0,0
1762,-42,0,0,0,0,0,0,0,118,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,-259,15,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
1764,-133,0,0,0,2,1,0,11,0,0,1,2,0,4,0,0,1,0,0,3,3,1,1,8,3,0,0,0,0,0,0
1765,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1768,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,-98,1,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1770,-42,0,0,22,1,6,0,0,0,0,0,13,6,0,0,30,0,0,0,0,4,0,0,0,4,2,8,7,0,0,0
1771,-82,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,-52,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1773,-92,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
1774,-76,0,2,3,4,0,17,2,0,0,0,0,17,0,0,0,66,5,0,0,0,0,0,0,0,5,13,0,22,0,14
1775,-13,36,0,0,0,2,0,0,0,0,0,35,11,0,43,0,28,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1776,-37,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,0,21,0,10,0,0,0,0,0,0,0,0
1777,-556,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
1778,-18,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1779,-74,29,450,69,133,97,50,0,5,59,34,0,55,27,0,79,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
1780,-18,12,0,0,1,0,0,1,0,0,1,0,0,0,10,0,0,0,2,2,0,0,5,0,2,18,0,0,0,0,0
1781,-38,0,0,11,18,0,2,0,0,1,8,4,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
1782,-263,0,0,0,0,0,7,0,11,11,0,0,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,-80,0,2,0,1,8,5,0,1,0,0,0,0,0,1,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0
1784,-76,30,0,0,0,0,0,0,20,0,27,0,0,39,0,0,11,16,0,137,0,20,0,70,0,0,24,23,10,0,0
1785,-135,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0
1786,-100,0,197,0,0,142,0,150,0,0,0,0,416,0,135,0,0,0,0,186,95,153,0,0,0,0,0,0,0,0,0
1787,-77,0,0,6,4,0,0,9,2,26,0,0,0,0,0,0,34,0,0,0,0,21,0,0,0,0,0,0,0,0,0
1788,-134,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1789,-65,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0
1791,-155,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,-81,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,33,0,0,0
1794,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,4,0,0,0,0,0,0
1795,-135,59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,-60,0,0,0,38,49,11,33,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
1797,-237,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
1798,-156,0,13,0,0,7,0,0,2,7,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,-82,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,-46,0,5,0,0,0,0,0,0,0,3,0,0,0,28,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1801,-84,0,0,0,10,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,-94,0,0,0,0,0,0,2,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,-7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,-260,0,0,0,0,0,40,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,-245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,-250,3,0,0,8,8,8,12,5,0,10,3,9,2,2,8,2,8,0,0,3,2,7,0,0,0,0,0,0,0,0
1809,-105,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,-65,25,19,53,28,0,28,3,14,0,29,549,81,23,49,92,8,45,57,86,12,99,0,110,170,13,117,64,0,26,0
1811,-61,0,3,0,0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
1812,-99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1813,-90,0,0,0,0,31,0,0,0,0,0,0,0,13,0,0,8,0,0,4,0,0,0,3,0,0,0,0,0,0,0
1814,-23,0,33,0,0,6,0,5,0,22,0,0,0,0,0,0,0,0,5,0,0,4,0,0,22,0,0,4,0,0,0
1815,-78,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,-215,0,41,0,0,0,16,0,0,0,49,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,-74,0,0,2,0,0,0,0,0,5,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1818,-44,0,14,0,0,0,0,0,0,0,0,45,0,0,0,51,0,0,0,0,69,0,0,4,0,0,0,0,0,0,0
1819,-109,4,0,1,0,0,2,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,-2,13,3,8,5,8,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,-216,8,0,0,24,0,0,0,47,5,0,0,0,0,5,0,0,0,0,27,17,0,0,0,0,0,0,0,0,0,0
1822,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,-160,0,0,0,0,12,0,0,0,0,6,3,0,0,0,4,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
1824,-63,0,2,11,4,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,-55,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1826,-37,0,0,6,1,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1827,-11,0,0,0,34,18,6,211,71,0,13,140,38,42,3,3,60,0,8,33,64,0,64,10,10,13,0,0,0,0,0
1828,-76,19,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,-118,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1830,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,-134,0,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,-134,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,-75,0,0,19,26,0,0,0,60,0,0,0,0,42,88,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
1834,-3,0,0,15,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,25,0,0,0,0,0
1835,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,-76,0,0,9,0,2,0,10,13,0,0,0,11,0,0,2,10,41,7,0,0,0,0,0,19,0,0,61,0,1,0
1838,-41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1839,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,-6,0,0,0,0,6,0,1,6,14,5,6,14,6,2,1,6,0,0,42,11,8,10,5,0,0,0,0,0,0,0
1841,-126,0,5,0,0,14,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,-28,0,2,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,3,9,5,1,0,0,4,3,0,0,0,0,0
1843,-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,-66,0,0,0,0,0,1,6,18,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0
1845,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,-92,0,0,0,0,0,0,19,4,2,2,0,0,2,0,4,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0
1847,-102,0,0,0,0,13,0,13,0,0,43,37,0,0,37,0,0,0,0,260,0,0,10,0,0,118,0,0,0,18,0
1848,-127,0,0,8,3,0,0,0,4,0,0,4,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
1849,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,-11,0,0,0,0,0,0,0,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1852,-38,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
1853,-91,6,3,5,0,1,10,0,2,1,1,11,1,4,2,73,0,3,0,0,1,28,2,2,0,0,0,0,0,0,0
1854,-113,0,0,25,0,0,0,0,0,35,0,0,62,13,0,0,0,184,0,0,0,0,20,0,0,0,0,0,0,0,0
1855,-9,0,23,25,0,63,0,0,0,97,0,13,0,0,0,61,0,78,0,12,0,0,0,0,69,0,0,0,0,0,0
1856,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,-62,0,0,0,143,0,0,0,0,0,0,0,62,0,97,0,0,33,0,0,0,0,0,88,0,0,0,0,0,0,0
1858,-78,0,1,0,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,-98,0,0,0,0,0,2,0,0,3,0,0,0,0,11,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0
1860,-7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
1861,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,29,0,0,0,0,0,0,0,0,0,0
1862,-94,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,-242,0,18,5,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,7,0,0,21,0,5,0,15,0
1864,-89,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0
1865,-212,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,-262,0,0,0,0,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,-216,329,0,0,0,208,0,0,0,86,0,0,0,0,107,0,0,131,0,0,0,0,0,217,0,0,37,24,0,0,0
1868,-162,0,0,0,0,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
1869,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,-136,0,0,13,7,0,4,0,0,0,0,15,0,0,25,0,0,0,0,0,5,0,9,0,2,0,0,0,0,0,0
1871,-7,0,0,2,0,6,0,0,14,0,5,5,9,1,14,4,0,0,0,3,2,1,4,0,0,0,0,0,0,0,0
1872,-556,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,-22,0,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
1874,-106,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,-3,4,0,0,6,0,0,0,0,0,0,9,0,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1876,-97,0,0,5,0,0,0,40,0,4,0,0,0,18,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
1877,-259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0
1878,-36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,-7,136,18,16,11,8,316,5,46,4,53,24,40,85,3,0,4,69,25,14,297,10,0,0,0,0,0,0,0,0,0
1880,-19,11,0,0,0,0,0,13,5,0,0,22,0,32,0,0,8,0,1,2,2,4,0,0,0,0,0,0,0,0,0
1881,-94,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1882,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,-246,0,1,6,0,0,36,0,0,0,0,1,11,4,2,0,0,0,0,2,9,0,5,9,1,3,5,0,0,0,0
1884,-8,0,0,5,0,0,4,1,0,0,10,1,0,0,7,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
