customer_id,region,income,age
1533,47,1032,23
1534,5,1933,30
1535,33,3410,23
1536,46,650,28
1537,10,2663,26
1538,26,756,30
1539,38,4824,34
1540,24,1195,29
1541,10,596,26
1542,20,763,25
1543,21,750,26
1544,39,2020,29
1545,40,834,29
1546,20,2004,24
1547,14,1203,26
1548,14,5103,27
1549,7,943,25
1550,0,2787,34
1551,44,4500,31
1552,26,2024,23
1553,16,845,26
1554,8,4197,29
1555,7,5815,28
1556,39,2209,29
1557,36,1769,36
1558,1,1086,34
1559,6,718,28
1560,38,1059,28
1561,9,768,29
1562,42,1160,25
1563,15,1749,24
1564,30,1781,26
1565,4,2078,29
1566,9,800,23
1567,34,1337,31
1568,21,706,28
1569,47,3302,28
1570,30,3517,28
1571,2,3202,31
1572,47,2163,28
1573,48,863,28
1574,23,1292,25
1575,30,3779,33
1576,12,524,31
1577,4,749,25
1578,7,1580,29
1579,31,2122,26
1580,21,4271,33
1581,41,3572,31
1582,22,1047,34
1583,6,11166,24
1584,31,2066,26
1585,18,1122,30
1586,7,820,35
1587,41,5608,23
1588,20,866,28
1589,42,2280,26
1590,14,905,26
1591,6,5536,25
1592,30,748,30
1593,31,781,33
1594,36,2269,25
1595,19,1997,29
1596,1,1734,29
1597,1,1071,28
1598,7,3163,25
1599,30,1474,29
1600,0,3072,34
1601,28,1186,25
1602,26,2087,33
1603,21,1323,27
1604,47,613,29
1605,29,3298,30
1606,29,1009,31
1607,14,5068,21
1608,20,611,30
1609,1,960,23
1610,1,1475,24
1611,20,4989,29
1612,18,6584,29
1613,14,1266,27
1614,8,2415,33
1615,8,3274,30
1616,18,5052,27
1617,14,1016,25
1618,34,678,26
1619,8,1606,31
1620,42,1096,36
1621,36,602,27
1622,38,3170,24
1623,21,3849,18
1624,21,737,24
1625,4,1924,27
1626,49,809,31
1627,5,2365,31
1628,37,1495,27
1629,35,6308,28
1630,30,2780,28
1631,19,2922,25
1632,49,1640,24
1633,12,739,27
1634,14,646,31
1635,41,2884,31
1636,16,2643,31
1637,36,1731,30
1638,30,2157,36
1639,12,505,26
1640,21,4640,30
1641,11,1240,26
1642,13,3955,22
1643,7,865,25
1644,37,851,28
1645,26,2712,32
1646,38,3579,26
1647,1,4629,27
1648,24,4107,26
1649,41,1636,32
1650,36,537,32
1651,18,2003,24
1652,23,5016,32
1653,49,2708,25
1654,5,2550,27
1655,44,3337,27
1656,41,592,28
1657,2,685,26
1658,10,2576,36
1659,30,912,24
1660,10,1208,25
1661,10,1270,28
1662,5,559,27
1663,41,4569,25
1664,35,2636,29
1665,41,2217,31
1666,22,6077,29
1667,26,831,26
1668,20,3209,35
1669,42,5189,28
1670,15,1515,24
1671,2,6638,27
1672,16,1786,25
1673,32,1100,27
1674,19,530,27
1675,24,1321,26
1676,36,1223,25
1677,30,3508,26
1678,0,1466,26
1679,5,4414,31
1680,46,782,29
1681,47,1528,26
1682,24,1733,25
1683,28,1518,25
1684,11,1551,27
1685,45,2447,30
1686,13,1008,29
1687,22,678,27
1688,7,3440,30
1689,49,652,32
1690,25,2225,32
1691,32,768,24
1692,30,665,37
1693,17,793,29
1694,24,6136,25
1695,6,1113,31
1696,49,1565,32
1697,0,1159,29
1698,43,2181,29
1699,49,2002,27
1700,36,1430,30
1701,22,1671,26
1702,26,1949,27
1703,22,585,26
1704,7,2449,28
1705,38,2320,25
1706,4,4731,26
1707,12,679,22
1708,23,3013,27
1709,35,990,23
1710,44,2307,27
1711,26,613,31
1712,27,6711,33
1713,41,1257,31
1714,24,785,24
1715,22,3120,20
1716,23,2386,33
1717,33,1182,25
1718,21,1942,25
1719,25,994,25
1720,3,2631,25
1721,33,1541,27
1722,11,616,30
1723,33,1654,33
1724,9,648,33
1725,11,1769,29
1726,23,3309,27
1727,15,3102,28
1728,46,4544,27
1729,40,1364,33
1730,18,1737,23
1731,24,1960,24
1732,13,4412,29
1733,37,4569,30
1734,28,952,26
1735,47,518,28
1736,49,3984,30
1737,32,5885,31
1738,26,4222,30
1739,5,1093,27
1740,35,4268,27
1741,3,769,29
1742,15,4437,27
1743,45,6805,33
1744,27,3298,29
1745,27,3773,33
1746,48,4399,30
1747,16,1406,23
1748,7,2348,26
1749,5,2239,26
1750,2,1940,28
1751,16,3871,28
1752,30,2441,28
1753,13,4821,27
1754,31,4757,27
1755,3,11134,31
1756,26,988,31
1757,10,5573,28
1758,46,6650,29
1759,44,1373,28
1760,6,5865,31
1761,37,1126,30
1762,1,2940,39
1763,29,1149,28
1764,32,571,26
1765,21,1370,24
1766,32,4439,26
1767,31,3656,31
1768,12,507,27
1769,43,897,33
1770,49,5378,30
1771,42,4783,30
1772,33,694,34
1773,39,1059,31
1774,31,10138,28
1775,12,2156,27
1776,49,1449,29
1777,26,2221,30
1778,37,14056,24
1779,47,3128,23
1780,9,952,24
1781,4,1132,33
1782,29,3252,25
1783,31,914,31
1784,16,2183,23
1785,32,5378,29
1786,43,3376,25
1787,31,1543,37
1788,32,837,26
1789,27,1662,27
1790,46,3474,28
1791,28,1250,29
1792,27,3035,29
1793,48,3113,25
1794,3,4679,29
1795,22,3781,32
1796,44,1779,30
1797,14,2901,30
1798,28,1080,30
1799,42,544,19
1800,45,3989,24
1801,42,3513,25
1802,23,1819,23
1803,15,1015,30
1804,45,2712,24
1805,29,2187,34
1806,8,4254,33
1807,44,2091,35
1808,8,1184,27
1809,13,874,26
1810,41,2805,26
1811,44,896,28
1812,23,6178,25
1813,39,7094,32
1814,21,1467,23
1815,48,1413,30
1816,36,1744,27
1817,47,5064,28
1818,1,3339,25
1819,6,719,25
1820,18,1176,27
1821,36,4825,25
1822,45,5486,29
1823,0,1226,31
1824,44,782,27
1825,33,904,29
1826,4,857,31
1827,25,1863,24
1828,16,2167,30
1829,3,1130,33
1830,10,1319,29
1831,32,4654,27
1832,32,3722,27
1833,47,2328,30
1834,18,1541,24
1835,40,5133,27
1836,30,5149,23
1837,16,1723,28
1838,1,5287,31
1839,4,2000,27
1840,17,1294,28
1841,10,2523,26
1842,35,767,29
1843,0,7630,33
1844,24,1514,28
1845,39,3395,32
1846,39,962,25
1847,40,2431,33
1848,10,814,25
1849,22,6074,30
1850,11,5015,26
1851,43,1407,26
1852,49,876,35
1853,39,1300,25
1854,30,3194,29
1855,12,3496,30
1856,43,4923,29
1857,41,3737,23
1858,31,872,24
1859,23,870,26
1860,11,4954,26
1861,11,3977,27
1862,43,1840,25
1863,14,1655,33
1864,39,3430,29
1865,36,1349,36
1866,29,5632,27
1867,36,2782,25
1868,0,1770,28
1869,37,3977,30
1870,22,1355,24
1871,15,856,29
1872,26,2638,35
1873,37,728,27
1874,6,4752,25
1875,18,891,28
1876,43,1814,28
1877,29,2130,25
1878,4,4521,23
1879,38,2250,24
1880,25,6795,28
1881,43,580,31
1882,45,3256,28
1883,8,942,32
1884,15,507,23
1885,17,1981,30
1886,17,7557,29
1887,10,4033,26
1888,26,1412,33
1889,37,2693,25
1890,35,852,27
1891,29,1926,28
1892,18,1917,27
1893,36,1785,36
1894,35,3380,31
1895,1,7761,27
1896,16,6663,29
1897,35,2241,23
1898,25,2652,28
1899,36,6368,26
1900,16,1003,23
1901,26,2628,30
1902,12,1228,27
1903,10,1620,31
1904,34,3474,29
1905,32,734,27
1906,46,4819,28
1907,10,1257,23
1908,46,2029,28
1909,16,2129,26
1910,24,1846,33
1911,16,1021,33
1912,9,7221,26
1913,16,6454,26
1914,3,518,24
1915,37,1267,23
1916,10,699,23
1917,47,5617,25
1918,7,2608,28
1919,44,2604,27
1920,45,4107,26
1921,3,914,29
1922,42,829,27
1923,6,1567,30
1924,24,1522,32
1925,19,4506,24
1926,44,6449,26
1927,29,3942,26
1928,35,663,26
1929,0,1879,27
1930,38,3595,32
1931,41,2488,33
1932,41,7035,23
1933,6,787,28
1934,23,1074,30
1935,9,1836,32
1936,11,2035,26
1937,27,2897,25
1938,3,1927,31
1939,25,4814,25
1940,31,1098,32
1941,39,5077,31
1942,28,2443,39
1943,14,1224,24
1944,28,2094,27
1945,6,5168,28
1946,1,1094,39
1947,49,840,28
1948,1,2053,25
1949,2,2131,24
1950,10,2953,33
1951,41,677,26
1952,32,1778,27
1953,14,2704,25
1954,10,679,30
1955,9,1168,28
1956,48,3920,29
1957,43,2623,29
1958,2,972,22
1959,0,525,29
1960,34,1175,33
1961,32,904,25
1962,39,5528,29
1963,4,1183,22
1964,29,1707,28
1965,38,2222,23
1966,40,2424,28
1967,6,1507,27
1968,0,4806,29
1969,29,1191,28
1970,44,2385,27
1971,6,579,27
1972,46,1042,23
1973,28,528,31
1974,30,2062,31
1975,43,3176,28
1976,37,2146,31
1977,40,2257,26
1978,44,2179,30
1979,45,2545,25
1980,33,1026,29
1981,13,3412,30
1982,36,1322,23
1983,39,969,25
1984,48,2169,26
1985,7,1653,27
1986,22,612,32
1987,6,2556,27
1988,1,525,29
1989,46,645,21
1990,43,902,28
1991,31,991,30
1992,4,6428,30
1993,28,1290,33
1994,12,1701,30
1995,39,2364,26
1996,46,3427,32
1997,48,1683,26
1998,23,1020,33
1999,49,634,25
2000,43,1565,27
2001,13,550,27
2002,29,2890,30
2003,31,561,26
2004,36,1154,29
2005,25,3289,29
2006,37,2052,28
2007,47,2161,30
2008,42,2111,26
2009,44,1170,28
2010,21,3671,29
2011,34,1696,29
2012,26,679,34
2013,14,2267,27
2014,1,562,27
2015,19,506,28
2016,37,2296,25
2017,20,1908,29
2018,27,2099,26
2019,4,671,27
2020,4,9411,41
2021,17,1040,26
2022,32,10464,28
2023,46,2588,32
2024,33,2798,35
2025,47,5771,29
2026,16,3468,23
2027,24,902,32
2028,7,2222,25
2029,31,2797,25
2030,48,3253,27
2031,19,971,23
2032,32,6221,23
2033,32,2006,27
2034,10,523,33
2035,32,1164,23
2036,9,840,28
2037,18,4381,32
2038,37,1407,25
2039,21,3791,32
2040,42,1010,29
2041,33,7406,27
2042,21,2119,32
2043,9,611,29
2044,44,1827,32
2045,21,2231,26
2046,35,2012,25
2047,34,2842,24
2048,49,758,26
2049,32,1425,37
2050,47,709,30
2051,13,2917,30
2052,40,627,25
2053,15,629,30
2054,2,4404,26
2055,15,1398,25
2056,49,9123,24
2057,40,3321,27
2058,30,3266,27
2059,42,860,27
2060,49,757,23
2061,21,840,30
2062,31,1755,28
2063,49,5094,30
2064,1,2327,24
2065,17,752,28
2066,21,3981,27
2067,21,3830,30
2068,12,1031,30
2069,21,4083,31
2070,46,3437,26
2071,42,2523,28
2072,44,6431,29
2073,24,4172,27
2074,35,2954,33
2075,5,2634,25
2076,11,4323,22
2077,44,1447,35
2078,45,970,25
2079,5,2427,30
2080,45,717,28
2081,10,1428,33
2082,26,2262,24
2083,25,5194,26
2084,11,997,33
2085,4,3950,28
2086,28,12926,29
2087,42,1041,37
2088,34,6427,27
2089,45,2221,32
2090,3,4798,25
2091,45,1076,32
2092,15,6870,30
2093,14,998,36
2094,33,1085,25
2095,36,1193,28
2096,15,3867,24
2097,12,1967,38
2098,11,3469,27
2099,3,625,34
2100,16,1198,28
2101,24,1675,28
2102,4,2830,25
2103,46,5792,24
2104,10,14049,32
2105,29,1638,24
2106,45,1332,27
2107,25,3182,25
2108,25,4312,26
2109,36,4375,25
2110,35,518,29
2111,40,1563,25
2112,25,1153,30
2113,18,3852,28
2114,19,890,23
2115,5,1050,28
2116,9,2471,26
2117,37,1295,30
2118,30,7015,28
2119,32,2860,27
2120,47,3050,25
2121,1,764,27
2122,31,3936,29
2123,39,759,31
2124,8,535,32
2125,26,1063,27
2126,6,984,32
2127,13,2085,33
2128,27,5620,21
2129,40,1238,24
2130,12,1140,22
2131,10,4651,29
2132,19,3085,25
2133,42,4190,26
2134,18,4409,29
2135,33,4101,32
2136,24,2242,23
2137,46,663,29
2138,7,1067,30
2139,43,1598,25
2140,19,7077,27
2141,10,2943,31
2142,8,580,32
2143,10,2716,27
2144,4,666,24
2145,9,2072,28
2146,49,3159,24
2147,7,1999,28
2148,32,528,26
2149,8,1518,26
2150,21,620,28
2151,11,2380,26
2152,45,2133,32
2153,44,3244,26
2154,42,2042,24
2155,15,838,32
2156,33,662,29
2157,27,9906,25
2158,30,2687,25
2159,25,3988,32
2160,27,3842,28
2161,15,859,25
2162,11,1912,25
2163,47,883,31
2164,43,5596,29
2165,16,2538,31
2166,49,1132,31
2167,32,812,30
2168,5,573,35
2169,36,1529,26
2170,16,2619,24
2171,17,1595,32
2172,30,5740,24
2173,17,1316,23
2174,0,744,28
2175,5,2166,32
2176,49,1349,22
2177,43,1795,28
2178,22,6856,28
2179,12,1568,27
2180,35,2205,25
2181,26,2637,24
2182,40,661,27
2183,18,1846,31
2184,26,3316,27
2185,16,1255,29
2186,26,1284,22
2187,30,1157,32
2188,41,1745,28
2189,29,8306,30
2190,16,7096,24
2191,10,1365,28
2192,49,1828,29
2193,10,2746,29
2194,44,3350,25
2195,1,1032,35
2196,27,1141,27
2197,29,1558,25
2198,14,2291,25
2199,28,3256,26
2200,4,1304,27
2201,4,1170,35
2202,24,1430,23
2203,5,3423,24
2204,31,1409,24
2205,4,678,36
2206,0,2347,26
2207,11,9248,27
2208,17,822,28
2209,33,766,33
2210,35,1502,25
2211,19,1522,27
2212,10,763,24
2213,41,1038,24
2214,36,1287,27
2215,13,2995,33
2216,42,1846,29
2217,14,1207,30
2218,42,1985,22
2219,32,4460,25
2220,46,3221,27
2221,37,686,25
2222,21,3249,29
2223,19,2218,32
2224,10,7239,27
2225,16,755,29
2226,42,1575,29
2227,41,1365,31
2228,0,567,27
2229,27,1210,25
2230,40,954,27
2231,13,4083,34
2232,1,1903,31
2233,20,5123,28
2234,31,4269,29
2235,16,3776,28
2236,22,4645,28
2237,12,1419,26
2238,16,2165,27
2239,49,1694,33
2240,1,2881,31
2241,13,5875,26
2242,10,1706,29
2243,44,925,28
2244,13,1871,29
2245,28,606,26
2246,47,1591,26
2247,44,1342,30
2248,26,1178,25
2249,11,2945,28
2250,20,5607,33
2251,45,1595,30
2252,18,1638,26
2253,19,631,27
2254,48,639,24
2255,2,5921,23
2256,41,5807,29
2257,43,925,30
2258,21,3772,30
2259,39,8044,30
2260,39,2215,25
2261,23,1265,28
2262,25,628,29
2263,5,2334,30
2264,45,2996,28
2265,37,2396,33
2266,19,1120,30
2267,35,1337,30
2268,7,5824,26
2269,45,812,28
2270,26,2357,25
2271,39,7278,31
2272,49,1438,28
2273,9,1485,29
2274,31,733,28
2275,27,870,29
2276,13,1504,30
2277,1,5503,29
2278,7,2463,26
2279,5,1474,29
2280,24,882,25
2281,22,1773,26
2282,39,1443,27
2283,5,4166,27
2284,26,885,32
2285,31,906,29
2286,28,5737,29
2287,40,2133,25
2288,35,1210,29
2289,1,1709,26
2290,1,8142,30
2291,37,3926,34
2292,2,4258,22
2293,2,664,28
2294,37,867,28
2295,47,1956,25
2296,6,801,26
2297,37,3332,30
2298,30,6023,34
2299,7,730,27
2300,35,2938,31
2301,7,2292,29
2302,12,590,27
2303,21,1828,29
2304,1,1854,27
2305,36,1034,25
2306,40,3409,27
2307,24,1752,29
2308,49,4690,32
2309,41,5026,30
2310,46,3951,27
2311,38,520,32
2312,34,1709,23
2313,37,1152,28
2314,46,1533,27
2315,24,1812,28
2316,42,763,28
2317,39,1056,25
2318,27,3179,30
2319,25,617,27
2320,14,7085,28
2321,23,2824,29
2322,12,2771,26
2323,6,2659,31
2324,11,501,26
2325,33,8147,24
2326,17,1488,28
2327,22,617,25
2328,32,1452,29
2329,9,1907,25
2330,7,4724,23
2331,24,1089,29
2332,33,11021,32
2333,47,989,32
2334,21,1305,29
2335,30,1416,34
2336,35,4606,26
2337,26,3351,27
2338,48,1171,27
2339,11,747,24
2340,23,1463,34
2341,2,4473,28
2342,17,12431,29
2343,39,1909,28
2344,37,841,26
2345,29,1022,27
2346,1,763,27
2347,23,1968,27
2348,8,5348,30
2349,46,3327,25
2350,6,6651,29
2351,17,5070,34
2352,15,4535,27
2353,8,11836,31
2354,26,1587,23
2355,22,1786,26
2356,49,579,27
2357,14,3069,34
2358,26,3243,35
2359,19,1989,27
2360,18,2274,25
2361,5,1192,28
2362,22,596,29
2363,42,524,22
2364,13,1102,25
2365,33,1319,30
2366,3,579,25
2367,1,3494,27
2368,36,2597,22
2369,14,1656,26
2370,46,1798,25
2371,17,11463,25
2372,4,804,25
2373,46,1929,27
2374,19,2059,22
2375,32,1968,29
2376,31,2463,29
2377,24,1382,30
2378,11,1087,27
2379,34,3310,29
2380,36,2026,26
2381,48,996,24
2382,8,2172,27
2383,20,1524,28
2384,46,2957,33
2385,16,2873,26
2386,16,2491,27
2387,19,1308,28
2388,1,1384,25
2389,40,2389,29
2390,29,1858,30
2391,30,2675,28
2392,25,814,25
2393,7,1774,26
2394,43,1305,31
2395,40,1021,26
2396,9,2925,28
2397,40,4785,32
2398,30,1743,26
2399,3,3544,28
2400,28,7074,30
2401,29,1913,25
2402,22,594,24
2403,32,4576,31
2404,21,1987,25
2405,27,786,23
2406,8,1243,34
2407,44,5230,26
2408,44,825,29
2409,47,6875,32
2410,0,3534,27
2411,3,1735,27
2412,36,2635,34
2413,9,876,30
2414,19,994,31
2415,40,1653,25
2416,44,1796,30
2417,43,3405,28
2418,29,1918,34
2419,40,6026,31
2420,40,1007,30
2421,31,2068,23
2422,47,7127,27
2423,45,1802,32
2424,49,1744,26
2425,48,2097,29
2426,48,6927,25
2427,16,1014,26
2428,3,8496,24
2429,35,913,27
2430,17,4565,33
2431,38,857,27
2432,39,1011,26
2433,47,2636,33
2434,17,5117,22
2435,10,1968,30
2436,30,1245,25
2437,21,2787,23
2438,47,6771,30
2439,36,1053,28
2440,39,2754,29
2441,20,1014,26
2442,7,1444,28
2443,30,805,29
2444,36,2654,26
2445,11,3204,31
2446,47,2004,27
2447,10,5050,23
2448,29,2789,25
2449,2,3871,30
2450,21,4709,28
2451,10,800,27
2452,48,5565,26
2453,2,2785,29
2454,35,753,31
2455,19,3663,37
2456,35,5202,26
2457,1,1021,31
2458,44,2485,25
2459,36,2528,31
2460,0,2170,32
2461,22,638,27
2462,45,550,27
2463,22,3051,32
2464,42,1822,33
2465,28,1603,33
2466,25,2958,31
2467,37,1074,28
2468,38,577,30
2469,11,3331,26
2470,4,2023,28
2471,42,1660,25
2472,26,2046,26
2473,14,2487,24
2474,16,1584,27
2475,27,2368,32
2476,18,5539,29
2477,41,4967,31
2478,4,1462,26
2479,35,2035,28
2480,34,925,23
2481,45,1341,27
2482,42,3773,29
2483,11,2645,29
2484,22,1198,30
2485,28,693,28
2486,27,1995,23
2487,27,3826,28
2488,15,1713,27
2489,48,3349,29
2490,41,3219,27
2491,34,939,27
2492,38,2571,23
2493,21,1526,25
2494,10,3450,33
2495,22,937,27
2496,22,3968,25
2497,12,6600,27
2498,24,2080,29
2499,7,9149,31
2500,20,2456,26
2501,27,6708,25
2502,21,1699,30
2503,48,3107,29
2504,20,5367,26
2505,7,2361,27
2506,26,1885,32
2507,37,3374,24
2508,42,3887,26
2509,3,4644,33
2510,20,714,27
2511,28,714,27
2512,41,1659,29
2513,15,1246,27
2514,15,1994,29
2515,37,1548,27
2516,28,6723,30
2517,2,921,30
2518,6,10203,36
2519,38,792,23
2520,41,8613,23
2521,25,1363,27
2522,1,902,24
2523,1,818,25
2524,16,645,22
2525,24,1545,28
2526,9,3767,28
2527,5,787,23
2528,42,986,30
2529,19,515,31
2530,32,1494,33
2531,6,2983,29
2532,49,2497,29
2533,6,2382,26
2534,15,1963,29
2535,27,665,26
2536,46,631,28
2537,45,770,30
2538,2,2178,21
2539,11,1313,25
2540,24,1061,28
2541,15,4518,25
2542,21,2771,28
2543,33,3652,28
2544,4,1807,25
2545,25,3511,31
2546,4,1796,36
2547,33,7153,38
2548,41,1064,26
2549,11,564,28
2550,33,4615,29
2551,48,1112,32
2552,9,600,31
2553,15,1579,23
2554,11,1061,30
2555,48,2967,29
2556,16,1114,29
2557,29,3012,27
2558,35,680,26
2559,11,4518,30
2560,36,2015,24
2561,32,512,28
2562,23,579,28
2563,37,910,30
2564,28,792,30
2565,7,2112,28
2566,9,2650,24
2567,44,1499,26
2568,35,1425,34
2569,39,1166,24
2570,49,5377,29
2571,28,704,30
2572,24,1195,31
2573,38,1979,31
2574,28,930,25
2575,32,6103,25
2576,1,1205,27
2577,26,2447,24
2578,46,1386,31
2579,32,4611,38
2580,30,788,35
2581,45,680,31
2582,5,1532,26
2583,24,1211,28
2584,44,2887,30
2585,34,3606,30
2586,16,887,30
2587,24,726,29
2588,36,926,26
2589,45,667,35
2590,43,1048,28
2591,18,1325,25
2592,44,2775,31
2593,20,1979,24
2594,37,3097,25
2595,11,835,26
2596,26,2270,28
2597,4,6408,37
2598,32,4964,25
2599,18,5097,24
2600,2,2709,27
2601,0,1208,26
2602,35,1688,23
2603,31,5451,27
2604,11,1031,28
2605,30,4046,28
2606,31,5317,25
2607,47,2530,25
2608,30,2172,26
2609,23,1716,27
2610,35,1116,33
2611,27,1804,35
2612,2,503,34
2613,21,3752,29
2614,18,813,28
2615,22,3790,30
2616,15,751,26
2617,28,8091,30
2618,19,3221,23
2619,17,2125,21
2620,15,1729,26
2621,6,5649,26
2622,27,3298,30
2623,28,643,23
2624,14,1386,32
2625,23,2777,29
2626,1,991,35
2627,12,2903,32
2628,22,614,25
2629,26,1026,27
2630,9,600,30
2631,47,3485,27
2632,20,4058,25
2633,32,740,31
2634,26,1486,28
2635,2,4412,23
2636,48,544,31
2637,45,1647,30
2638,41,4584,26
2639,6,1011,28
2640,5,1534,30
2641,41,1273,24
2642,37,5602,32
2643,28,6463,25
2644,45,6895,28
2645,19,3362,24
2646,47,902,26
2647,24,1175,29
2648,25,769,26
2649,5,2417,26
2650,16,1201,28
2651,18,810,31
2652,3,2096,24
2653,15,4260,30
2654,28,4913,28
2655,41,5932,31
2656,1,2862,24
2657,37,531,34
2658,41,3268,28
2659,42,1430,30
2660,12,1922,24
2661,20,1826,29
2662,14,4603,24
2663,42,4907,25
2664,39,1548,30
2665,16,532,25
2666,14,933,28
2667,5,3194,28
2668,46,2284,27
2669,23,1858,25
2670,6,16208,28
2671,10,1289,31
2672,32,4016,30
2673,1,2823,24
2674,28,1808,32
2675,10,617,29
2676,7,1106,26
2677,13,755,27
2678,2,4002,28
2679,5,1070,26
2680,4,871,27
2681,17,3408,29
2682,5,1201,27
2683,46,1328,28
2684,39,757,28
2685,17,1391,25
2686,4,4095,23
2687,2,579,31
2688,6,2584,31
2689,19,588,27
2690,21,4818,34
2691,48,2588,24
2692,29,1410,24
2693,23,563,32
2694,11,766,28
2695,10,4769,26
2696,41,3270,26
2697,48,1171,25
2698,6,1039,31
2699,41,1093,26
2700,8,3496,32
2701,17,778,34
2702,44,1223,29
2703,9,2107,27
2704,46,503,27
2705,45,845,30
2706,34,1928,33
2707,3,7574,29
2708,8,2712,31
2709,25,896,27
2710,25,2089,33
2711,7,13391,29
2712,14,1616,24
2713,36,7693,31
2714,44,4111,27
2715,26,2871,29
2716,30,1514,28
2717,21,544,28
2718,27,1048,29
2719,15,1846,30
2720,42,4010,30
2721,47,728,25
2722,19,623,29
2723,47,1779,31
2724,36,3026,25
2725,33,2431,25
2726,31,610,33
2727,21,729,24
2728,34,3600,24
2729,8,2415,24
2730,15,3234,27
2731,37,4524,26
2732,46,5329,31
2733,21,2082,28
2734,4,3387,29
2735,25,1033,26
2736,24,4411,27
2737,27,513,23
2738,32,1142,30
2739,6,1162,29
2740,31,1753,24
2741,48,2832,31
2742,11,2005,26
2743,12,2803,26
2744,28,2589,26
2745,39,2086,28
2746,13,4005,23
2747,48,636,28
2748,33,941,24
2749,10,1484,25
2750,26,1667,22
2751,0,10446,28
2752,13,2855,27
2753,12,2291,26
2754,39,970,24
2755,21,503,23
2756,49,617,23
2757,18,1295,27
2758,42,2611,29
2759,13,3408,25
2760,11,1714,31
2761,47,743,30
2762,13,1021,31
2763,7,1315,32
2764,28,1344,29
2765,30,1108,28
2766,7,618,26
2767,21,753,30
2768,31,2449,34
2769,48,2127,27
2770,11,3570,33
2771,9,1588,32
2772,45,636,26
2773,46,2018,24
2774,38,6320,34
2775,12,1450,32
2776,26,2565,33
2777,8,1166,26
2778,21,2457,27
2779,25,3373,23
2780,19,547,28
2781,16,4842,32
2782,21,786,27
2783,46,1236,29
2784,34,7293,23
2785,35,1249,27
2786,19,3176,25
2787,47,1503,24
2788,16,1430,25
2789,37,822,28
2790,49,2507,33
2791,24,6622,31
2792,23,3470,26
2793,34,1195,24
2794,29,4293,27
2795,0,736,29
2796,18,2740,27
2797,5,2856,28
2798,36,2645,30
2799,34,1168,33
2800,11,2198,31
2801,18,638,23
2802,4,7282,29
2803,31,1229,25
2804,49,1438,25
2805,20,2676,28
2806,35,2723,28
2807,14,2122,26
2808,40,1003,30
2809,8,2669,30
2810,7,5295,30
2811,1,3618,27
2812,30,2729,25
2813,28,1186,28
2814,31,1255,28
2815,6,1367,25
2816,41,6734,27
2817,14,558,23
2818,1,1320,29
2819,33,6581,25
2820,27,1878,21
2821,41,4055,28
2822,43,5183,29
2823,43,1748,28
2824,29,5671,25
2825,40,539,25
2826,12,512,35
2827,14,2607,31
2828,36,2986,26
2829,8,1683,22
2830,22,3153,32
2831,25,637,29
2832,11,2900,27
2833,7,812,22
2834,31,3010,36
2835,47,542,27
2836,48,3961,23
2837,35,699,31
2838,44,1605,28
2839,11,2962,28
2840,20,1081,30
2841,41,4980,28
2842,17,672,28
2843,26,542,27
2844,2,1904,23
2845,46,2948,27
2846,22,746,30
2847,30,1245,30
2848,36,4684,33
2849,31,1859,32
2850,4,1758,30
2851,20,3323,27
2852,49,584,29
2853,33,1710,29
2854,10,1801,31
2855,9,6976,33
2856,25,4976,29
2857,23,2686,35
2858,33,2246,35
2859,15,2104,26
2860,30,1624,33
2861,44,610,29
2862,35,2695,26
2863,5,1321,27
2864,3,864,27
2865,8,1281,30
2866,14,4293,29
2867,33,2617,31
2868,4,1019,28
2869,31,1439,34
2870,10,830,27
2871,11,1243,32
2872,26,2821,27
2873,17,1504,25
2874,12,5190,24
2875,30,625,31
2876,47,4534,29
2877,13,590,30
2878,14,987,33
2879,14,3648,27
2880,35,1183,32
2881,25,4608,36
2882,40,2673,28
2883,10,3074,24
2884,34,3415,29
2885,34,4497,27
2886,38,570,24
2887,23,1864,28
2888,31,1773,32
2889,10,2364,27
2890,5,1175,34
2891,17,1268,30
2892,39,1233,27
2893,18,2045,24
2894,14,1506,24
2895,34,1730,23
2896,39,2224,30
2897,32,2343,26
2898,17,1138,33
2899,42,761,32
2900,43,2340,30
2901,18,5973,28
2902,7,1622,29
2903,0,2465,41
2904,31,617,27
2905,11,4034,24
2906,5,973,27
2907,16,1486,23
2908,34,1961,30
2909,41,4194,27
2910,23,1163,34
2911,41,1600,32
2912,34,1980,30
2913,40,1525,27
2914,37,3507,25
2915,5,3894,28
2916,2,617,28
2917,23,6063,30
2918,37,653,29
2919,45,1519,30
2920,11,4206,24
2921,37,2026,32
2922,27,3554,23
2923,29,4505,27
2924,8,1669,27
2925,19,2280,26
2926,13,3162,30
2927,0,4021,27
2928,4,691,28
2929,8,1802,30
2930,12,659,24
2931,10,2221,31
2932,1,5413,25
2933,17,2469,29
2934,6,1201,32
2935,16,1224,32
2936,20,573,25
2937,5,2351,25
2938,17,1219,25
2939,41,6066,29
2940,16,1549,23
2941,49,3866,30
2942,12,3774,23
2943,29,2397,27
2944,10,724,27
2945,5,1462,33
2946,45,993,30
2947,39,1405,23
2948,8,2503,34
2949,39,1025,34
2950,29,2139,28
2951,49,1424,28
2952,31,4998,27
2953,25,1552,28
2954,35,1278,26
2955,25,1080,24
2956,15,9157,32
2957,24,4132,29
2958,46,1638,24
2959,29,2219,30
2960,29,3765,24
2961,3,2777,22
2962,12,3387,30
