temp,weekday,cost,price,sales
22.6,4,0.3,6.2,184
23.7,5,1.0,7.1,192
21.2,5,1.0,7.6,189
33.4,6,0.3,7.0,213
27.4,5,0.3,5.7,195
30.1,5,1.0,6.1,209
24.5,7,1.0,7.3,223
22.3,1,0.5,5.8,239
25.5,6,1.0,6.7,195
25.1,7,0.5,6.2,231
21.5,5,1.0,6.3,183
30.6,6,1.5,7.0,214
29.9,5,1.5,7.7,217
22.0,3,0.5,5.4,187
21.1,7,1.0,5.8,233
24.6,2,1.0,4.0,192
22.8,4,1.5,6.5,185
25.4,5,1.0,4.9,197
25.2,5,0.5,7.8,191
29.1,2,0.3,5.9,201
25.1,3,0.5,4.7,192
28.4,5,0.5,7.1,205
27.5,3,1.5,6.0,201
24.9,4,1.5,9.3,219
33.0,6,1.0,5.8,211
28.3,2,1.0,5.3,200
24.0,4,0.3,4.0,185
28.6,2,1.0,7.0,203
18.8,3,0.5,5.9,169
24.3,6,0.5,5.2,187
24.9,6,1.0,5.1,194
25.1,3,0.3,6.7,195
25.4,4,0.5,4.1,203
22.9,4,0.3,5.7,187
22.0,1,1.0,7.2,221
17.7,4,0.3,3.5,179
25.2,7,1.0,8.1,206
23.5,7,0.5,6.0,231
23.8,4,1.5,6.6,198
18.0,3,0.5,7.5,172
16.0,4,1.5,7.7,174
18.5,3,0.3,4.9,178
20.7,5,1.0,5.3,185
27.1,1,1.5,5.2,233
32.5,1,1.0,7.1,213
19.2,2,0.3,4.4,183
27.7,1,0.3,6.1,238
21.8,7,0.5,6.1,237
22.4,1,1.0,5.5,233
34.3,1,0.3,6.5,233
24.9,6,0.3,4.7,193
23.3,4,0.5,4.3,186
25.3,7,1.0,6.3,233
25.6,4,1.5,5.7,202
20.1,5,0.5,5.4,177
29.7,4,0.3,4.7,195
26.1,2,1.5,9.7,219
26.5,3,1.0,5.3,193
22.6,3,0.5,4.9,184
19.9,7,1.0,6.4,230
24.0,5,1.0,4.8,194
23.7,2,1.0,6.2,192
21.5,3,1.5,8.3,185
14.4,5,0.5,6.2,163
26.9,5,1.0,6.2,195
21.0,6,0.5,4.6,180
28.5,2,0.3,7.0,201
25.3,7,0.3,7.0,221
22.9,7,0.3,8.1,213
19.5,2,0.3,5.0,176
22.1,7,0.5,7.9,212
29.1,2,1.0,5.4,214
14.3,7,0.3,6.3,231
26.5,6,0.5,5.7,197
26.9,2,0.5,5.0,190
26.6,6,0.3,5.5,186
26.8,2,0.5,4.8,201
23.3,6,0.3,5.4,194
28.2,6,1.5,4.5,209
27.2,7,0.5,7.1,218
31.2,6,0.3,5.5,210
29.6,6,1.0,7.4,206
23.0,4,0.3,5.3,189
23.4,7,0.5,7.5,219
26.8,4,1.5,6.6,208
25.8,2,0.3,4.1,197
27.6,5,1.0,6.6,204
20.3,1,0.5,5.0,245
20.1,5,0.5,5.9,183
22.5,5,0.5,3.9,185
24.2,6,0.3,5.8,189
29.6,3,1.5,7.3,218
20.6,7,1.5,7.1,204
18.5,1,0.3,6.0,241
23.9,2,0.3,4.8,193
22.1,6,0.3,3.5,184
22.1,2,1.0,6.3,186
29.4,6,0.5,5.3,204
19.5,4,1.0,7.8,180
22.7,5,0.5,6.0,179
36.5,2,1.0,3.3,231
26.0,6,1.5,5.5,202
21.3,2,0.5,5.4,177
24.5,4,1.5,6.3,201
21.6,3,1.0,6.3,185
21.0,4,0.5,5.1,182
18.3,4,0.3,6.4,165
33.6,4,1.5,6.8,227
21.5,3,1.0,7.5,191
26.3,5,1.5,4.2,209
28.9,5,0.5,5.5,205
24.8,3,1.5,5.6,196
29.5,5,1.5,7.7,221
25.3,2,0.3,5.6,183
22.9,4,0.5,6.3,177
14.6,4,1.0,5.4,159
21.0,4,1.5,8.1,186
25.3,1,0.3,4.2,246
21.5,1,1.0,5.7,228
27.5,7,1.0,7.1,208
25.0,5,0.5,5.5,187
20.7,7,0.3,4.3,240
24.3,2,0.5,4.5,200
21.2,7,1.0,7.1,224
19.0,6,1.5,7.0,173
18.2,4,0.3,6.0,163
24.3,4,0.5,4.1,193
21.7,5,1.0,5.1,194
19.7,7,0.3,4.2,244
23.2,2,1.0,7.0,185
26.1,4,1.5,7.0,201
18.2,7,1.0,6.5,231
23.4,4,1.5,6.0,197
35.6,4,1.0,4.0,219
22.6,6,0.5,5.6,193
21.2,5,1.0,6.4,179
23.9,2,0.5,6.3,190
28.5,2,1.5,7.5,207
21.0,1,0.5,5.6,238
31.1,1,1.5,8.2,190
26.1,2,1.5,7.6,209
20.6,4,0.3,6.7,169
25.0,6,0.5,5.5,188
20.0,2,0.5,3.9,186
22.5,4,1.5,5.9,189
31.5,3,0.5,4.7,213
21.8,2,1.0,6.9,191
20.1,2,1.5,5.7,173
15.8,2,1.0,4.7,177
27.0,3,0.5,6.1,189
26.4,4,0.5,5.2,202
20.4,1,1.5,6.3,225
16.5,7,1.5,7.2,214
35.0,2,0.5,5.5,225
24.0,6,1.5,5.9,201
28.7,3,0.5,5.4,196
25.4,7,1.5,8.6,189
20.1,4,1.5,5.7,187
21.5,6,1.5,4.8,188
20.9,7,0.5,6.6,229
29.3,6,1.0,6.5,206
25.5,1,1.0,6.3,226
21.1,3,0.3,4.7,181
27.6,5,0.5,5.3,198
31.6,2,1.5,5.3,217
31.2,7,1.0,7.5,211
23.4,4,0.5,7.1,173
19.1,3,1.5,5.9,184
21.6,2,0.5,5.1,184
17.7,7,1.0,7.3,209
25.2,6,0.3,4.1,195
23.2,6,0.3,4.8,182
28.9,3,0.3,5.3,200
25.6,4,1.5,7.7,205
21.2,4,1.5,8.7,193
25.2,4,0.3,4.6,195
27.6,3,1.5,5.9,209
32.4,3,0.5,6.7,209
27.0,3,0.3,6.3,192
21.3,1,1.5,8.3,197
20.5,2,1.5,6.4,190
24.9,4,0.3,5.1,187
19.5,1,1.5,7.6,205
29.3,4,0.5,4.7,211
31.4,1,1.0,9.0,187
30.7,3,1.5,6.4,214
27.2,3,0.3,6.9,179
31.0,1,1.0,7.1,214
27.8,2,0.5,5.2,199
23.1,5,0.3,6.3,184
25.4,1,1.0,7.8,208
18.4,7,1.0,5.6,235
18.6,2,0.5,7.1,164
23.4,5,0.5,5.1,182
20.4,7,1.0,6.7,232
24.3,3,0.5,5.8,195
24.9,7,0.3,7.5,221
26.6,7,0.3,4.9,246
24.1,2,1.5,7.4,195
19.7,6,1.5,7.1,190
23.5,4,0.5,6.1,188
23.4,2,0.5,6.1,189
22.1,4,0.3,6.0,184
16.9,4,1.0,4.5,177
23.1,4,1.0,5.9,181
18.7,3,0.5,6.7,175
22.7,7,1.0,6.5,231
21.3,4,1.0,6.2,187
31.9,2,0.3,3.2,212
28.1,6,1.0,7.0,205
29.0,3,0.5,4.8,201
22.3,5,1.0,4.6,182
20.0,4,0.5,5.7,178
29.9,7,0.3,6.9,229
26.0,2,0.3,4.6,196
30.0,4,0.3,5.2,197
18.2,5,1.5,7.1,185
29.9,1,0.5,6.9,227
23.2,6,1.0,7.1,186
23.7,3,0.5,4.3,192
26.4,3,1.5,6.2,200
33.3,6,1.5,8.5,238
19.3,7,0.3,6.1,238
27.8,1,1.0,6.7,230
24.1,4,1.5,7.6,197
26.7,3,0.3,6.1,197
19.0,2,0.3,6.0,170
19.1,5,0.5,6.4,173
26.8,5,0.3,5.5,186
23.0,1,1.5,8.6,195
25.9,2,0.5,7.8,185
23.6,5,0.3,6.7,191
26.8,7,0.3,5.8,236
24.0,1,1.0,8.7,204
29.4,5,1.0,5.0,206
18.2,1,1.0,5.7,230
19.7,2,0.5,6.1,164
24.2,3,0.5,6.0,184
22.0,2,0.5,6.1,174
18.2,3,1.5,6.0,182
25.6,2,1.5,7.0,204
29.8,6,0.5,6.7,203
28.6,2,0.5,6.3,199
30.0,1,1.5,7.7,202
26.2,2,1.0,6.0,201
23.6,6,0.3,6.4,182
23.7,5,0.5,5.4,189
22.2,3,1.5,6.8,202
29.5,3,1.5,6.0,212
27.4,2,1.0,5.3,200
29.9,7,0.3,7.3,214
25.0,4,0.3,5.4,188
26.0,7,0.5,5.2,244
28.8,6,0.5,5.1,200
20.3,4,1.5,8.6,184
18.4,4,0.3,7.4,169
21.0,7,0.5,6.7,223
21.4,1,0.3,7.7,224
19.8,6,0.3,4.3,185
24.9,3,1.5,5.8,198
26.5,7,0.5,7.0,222
23.8,5,1.0,5.0,190
30.5,5,1.0,5.6,219
20.2,6,1.5,6.6,176
29.8,2,0.3,3.8,203
23.6,3,0.5,6.4,180
26.8,5,1.0,6.1,190
19.7,1,0.5,6.3,230
28.2,6,1.5,6.4,205
19.7,7,1.0,6.4,229
27.5,3,0.3,4.1,205
23.8,3,0.3,7.8,182
22.9,4,1.0,4.6,190
18.2,3,0.5,6.7,166
21.8,3,0.3,5.2,180
28.8,4,0.3,4.0,203
27.8,3,0.5,5.0,195
26.6,7,1.0,7.7,214
22.6,2,0.3,4.9,199
25.0,7,1.5,7.9,202
18.9,7,1.5,8.0,210
20.0,1,0.3,7.2,231
22.1,3,1.5,5.9,186
26.3,2,1.0,4.5,214
28.0,1,0.5,5.9,228
23.0,7,1.5,6.8,212
18.2,6,1.5,6.9,181
15.4,4,0.3,5.3,161
20.5,6,1.0,6.9,170
21.9,6,0.3,6.1,183
28.1,3,0.3,6.1,196
28.9,1,1.5,7.1,203
26.2,5,0.3,6.3,191
18.4,1,1.5,5.7,229
24.2,3,0.5,4.7,197
21.9,1,0.3,5.1,244
21.9,3,1.0,7.2,183
27.0,4,0.3,5.4,196
25.0,4,1.0,6.4,194
21.9,2,0.5,5.6,172
25.6,6,0.5,4.6,187
20.9,2,1.0,6.1,184
18.9,5,0.3,5.4,180
20.6,5,1.5,7.2,182
31.1,4,1.5,5.2,211
17.8,5,1.5,6.5,179
24.8,7,0.5,5.7,236
20.5,4,1.0,7.8,177
19.2,1,1.5,9.1,180
22.1,7,0.5,4.8,240
20.1,2,0.3,5.4,172
18.8,3,1.5,5.1,181
25.6,3,1.0,4.6,198
25.5,3,1.5,5.4,198
20.4,1,0.3,6.3,230
25.9,5,1.0,6.5,204
22.6,5,1.0,7.8,187
22.1,7,0.3,5.1,239
28.1,4,1.5,6.3,204
25.8,4,0.3,4.9,191
19.1,5,1.0,7.5,169
23.1,1,0.5,7.7,210
27.8,3,0.3,4.3,196
26.0,7,0.5,4.6,250
20.4,4,0.5,5.5,178
19.5,6,0.3,5.8,170
21.2,1,0.5,7.3,221
20.3,2,0.5,6.6,172
24.9,6,0.3,5.4,177
23.7,3,1.0,6.0,195
19.8,7,0.5,5.9,241
28.4,5,0.3,6.7,196
23.1,1,0.5,4.6,245
22.6,6,0.5,5.1,175
26.7,6,1.5,6.3,199
18.9,2,0.3,5.6,170
24.6,4,0.5,3.6,195
26.3,1,1.5,8.5,188
26.0,4,0.3,4.5,195
30.1,7,1.5,7.0,217
25.7,1,0.3,7.4,220
21.8,2,1.0,6.1,184
23.7,7,1.5,8.9,188
26.4,3,1.5,5.4,203
23.7,1,1.0,7.9,217
24.7,6,0.3,3.5,190
26.3,3,0.3,4.4,199
26.6,2,0.3,6.1,187
23.8,5,1.0,5.5,195
23.0,1,1.0,8.5,205
20.9,5,1.5,8.3,188
28.0,6,1.5,6.0,210
26.6,5,1.0,5.7,195
30.1,1,0.3,6.2,228
16.0,1,0.3,6.8,227
24.5,1,0.5,6.9,222
30.3,2,0.5,6.2,205
21.8,5,1.5,4.5,191
21.6,6,1.0,5.7,185
24.8,6,0.3,5.2,196
30.0,4,0.3,3.6,201
29.5,1,0.5,6.2,224
19.3,4,0.3,6.4,168
20.0,2,0.5,4.2,187
25.9,6,0.5,4.6,205
18.3,5,1.0,5.3,178
26.6,2,1.5,8.0,208
21.3,1,0.3,6.2,230
34.0,3,1.5,8.8,233
32.7,1,0.5,8.1,213
25.0,3,0.3,4.2,190
16.4,5,0.5,6.4,163
20.1,5,1.0,7.5,181
23.6,4,1.0,3.8,194
21.4,3,1.0,6.7,180
24.2,6,0.5,5.2,181
26.0,4,1.5,6.7,199
24.6,1,1.5,7.1,212
23.9,7,0.5,7.1,230
24.5,6,1.5,5.4,194
30.8,3,0.5,6.8,216
25.6,1,0.5,5.6,240
30.6,4,1.0,4.8,214
22.8,6,1.0,4.6,195
24.7,3,0.5,5.8,194
20.6,7,1.5,8.0,195
24.6,7,0.3,5.3,244
23.3,4,1.0,6.0,190
28.7,5,1.0,5.9,206
23.3,6,1.5,8.4,202
21.0,2,1.0,5.0,190
24.4,1,0.5,7.8,219
26.2,5,1.0,5.8,200
23.5,5,0.5,5.0,197
22.7,4,1.5,7.9,197
26.7,1,0.5,6.6,232
23.1,5,0.3,6.1,188
25.1,3,1.5,5.6,195
31.3,7,1.0,9.2,178
28.5,7,1.5,6.7,212
26.2,1,0.3,6.3,228
24.3,1,0.5,6.4,232
27.4,6,0.3,5.0,195
18.9,2,0.5,7.2,168
19.7,5,0.5,5.8,176
21.4,4,0.5,2.4,195
19.5,3,0.5,5.8,174
18.9,5,0.3,4.7,178
31.1,2,1.0,5.5,213
23.6,6,1.5,6.8,186
16.3,6,0.3,4.0,172
22.6,7,1.0,6.5,224
21.7,6,0.3,5.0,183
21.8,5,1.0,5.8,186
29.9,4,0.5,3.8,214
26.4,3,1.5,6.4,205
22.9,1,0.5,6.6,222
24.0,3,1.0,5.1,183
22.5,6,1.0,4.7,185
25.2,4,0.3,7.0,189
23.3,1,0.5,6.4,229
23.6,6,1.0,6.2,190
23.5,5,0.3,3.9,194
20.8,3,0.5,5.4,179
24.7,2,0.3,6.8,193
26.8,4,1.5,7.9,208
16.8,4,1.0,5.0,182
25.7,2,1.5,5.2,199
20.8,4,1.0,5.2,183
24.3,1,0.3,7.2,230
23.3,5,1.5,7.7,193
32.6,6,0.3,4.2,209
27.2,5,1.5,9.1,211
24.3,4,1.5,7.0,201
32.8,4,0.5,4.9,211
29.4,4,0.5,7.3,212
24.4,7,1.5,8.3,188
27.9,4,1.0,5.3,204
29.0,2,1.0,7.5,202
30.0,7,1.5,7.7,194
27.0,5,1.5,5.3,202
18.8,3,1.0,5.3,183
15.3,2,0.3,4.9,173
17.4,5,1.0,6.9,179
21.6,5,0.5,5.5,178
22.8,1,0.5,7.5,218
29.7,7,0.3,6.6,230
14.7,3,0.5,5.1,167
26.8,5,0.3,4.1,198
30.9,3,0.3,5.2,204
23.0,3,1.5,5.8,191
26.1,7,1.5,7.2,212
25.4,1,0.5,6.8,232
27.8,1,1.5,8.0,198
25.6,2,0.5,7.7,192
14.7,3,0.3,5.0,161
25.0,3,0.3,5.5,190
28.8,2,0.3,6.4,195
24.1,1,1.5,8.1,201
26.6,4,1.5,8.1,208
27.4,2,1.5,8.6,217
23.1,5,0.5,5.7,185
17.5,3,1.0,6.5,161
27.4,7,1.5,6.2,210
27.0,2,1.5,7.4,209
27.5,2,0.5,4.7,198
23.5,6,0.5,6.9,186
23.0,5,1.0,5.6,191
26.8,6,0.5,5.5,188
28.2,3,1.5,4.2,205
28.8,3,1.5,5.0,209
17.8,4,1.0,5.9,173
23.1,7,1.5,7.0,224
17.6,5,0.3,6.0,167
24.1,4,1.5,6.8,207
27.9,1,1.0,6.4,229
20.2,6,1.0,7.0,177
21.4,1,0.5,7.4,216
23.2,1,1.5,6.3,225
28.3,7,0.3,5.7,238
21.1,5,0.5,5.9,180
25.8,5,1.5,6.7,202
28.1,4,1.0,5.1,205
27.1,5,1.5,5.6,212
26.3,3,1.5,5.1,198
21.6,7,1.5,7.0,212
20.4,1,1.0,5.9,230
25.3,7,1.0,8.0,198
23.9,5,1.0,5.3,196
21.2,3,1.0,4.3,184
27.3,4,0.3,5.2,199
20.4,1,1.0,7.0,215
31.4,7,1.5,7.1,212
26.2,3,1.5,4.7,206
25.1,1,0.3,6.5,228
26.4,5,1.5,4.8,205
22.0,2,1.5,8.7,198
24.1,7,1.0,8.7,195
32.7,3,1.0,5.6,211
30.8,7,1.5,8.8,176
21.8,7,1.0,6.3,234
27.5,2,1.5,7.3,209
24.3,1,0.3,5.1,239
29.2,2,1.0,5.4,207
23.3,4,1.5,8.0,199
24.9,5,0.5,3.8,193
29.9,5,1.0,4.9,199
29.3,6,1.5,7.4,211
27.3,5,1.5,5.4,216
25.2,4,1.0,8.4,210
29.0,4,0.3,6.0,204
24.7,2,0.3,4.6,184
18.0,5,0.3,5.4,168
26.5,3,1.5,5.5,200
25.6,3,1.5,6.2,205
17.1,5,1.5,7.3,173
18.3,2,0.5,4.7,176
24.6,5,0.5,6.7,181
25.6,3,0.5,5.1,192
31.3,1,1.0,8.5,191
22.5,2,1.5,6.4,191
20.8,7,0.5,7.6,224
27.8,5,1.5,6.7,210
29.1,1,1.0,7.3,213
21.8,4,1.5,6.3,193
25.1,5,1.5,7.0,200
22.2,5,0.3,5.7,179
24.2,2,0.3,5.7,182
25.8,5,1.0,6.4,201
25.5,2,0.5,5.9,207
23.1,2,1.0,6.3,186
17.3,3,1.0,7.4,172
24.8,4,0.5,7.0,184
21.3,3,1.5,6.7,192
23.2,3,1.0,6.5,193
20.1,5,1.5,7.7,189
25.4,2,0.5,4.1,205
20.7,7,1.5,7.3,219
23.7,4,0.3,5.3,185
20.5,5,0.3,5.9,177
28.5,3,0.3,5.9,193
21.3,2,1.5,7.4,198
22.3,7,0.5,6.0,232
19.9,1,1.5,7.7,206
17.7,7,1.5,8.6,192
18.6,4,0.3,5.7,169
17.1,4,1.5,6.1,171
25.3,2,0.5,6.7,193
21.0,7,0.5,6.8,217
24.7,6,1.5,6.5,194
24.9,6,0.3,3.8,196
20.5,2,0.5,4.8,187
22.4,3,0.3,5.2,186
26.0,3,0.5,4.9,186
23.9,7,1.0,6.5,227
20.2,1,0.3,7.4,233
21.9,6,1.5,8.7,203
29.2,7,1.0,7.2,218
20.8,1,1.0,7.7,216
20.7,6,1.5,5.9,189
21.7,5,1.5,4.7,190
22.9,2,0.3,5.3,195
24.7,6,1.5,7.9,200
24.8,3,1.5,6.4,208
26.9,3,1.5,5.7,210
17.7,3,1.5,5.9,180
19.4,3,0.5,6.3,173
24.2,1,0.3,6.3,231
22.8,7,1.0,6.5,221
21.8,6,1.0,6.7,183
30.8,7,1.0,6.5,220
28.5,4,0.5,6.4,200
24.8,6,1.5,7.2,199
21.4,1,0.3,6.2,237
18.8,4,0.3,3.0,191
26.7,5,1.0,3.1,204
25.8,3,1.5,5.6,204
25.4,6,1.5,6.0,204
17.8,2,0.5,6.3,163
28.0,4,0.5,4.9,206
26.7,4,1.0,8.2,206
23.6,4,0.5,5.2,190
21.4,5,0.5,3.8,190
21.1,6,0.3,4.8,181
15.6,1,0.3,5.4,239
31.9,4,1.0,5.2,214
21.1,6,0.5,5.9,174
22.6,6,0.5,7.1,178
23.9,6,0.3,6.0,186
22.6,1,1.5,6.1,229
27.2,3,1.0,5.1,208
21.1,4,1.5,5.7,187
22.5,4,1.0,5.5,183
27.1,6,1.5,6.0,195
22.7,7,1.5,8.4,195
28.8,1,1.0,8.0,208
16.0,1,1.0,5.8,239
24.4,7,0.5,7.7,219
31.3,1,1.0,5.7,233
21.1,1,1.5,7.5,211
23.6,2,0.5,4.9,189
25.7,5,0.5,4.5,193
19.8,1,1.0,7.8,216
28.0,7,0.3,6.0,233
20.0,3,0.3,6.9,172
18.3,4,0.5,6.6,170
26.3,5,1.0,4.8,204
21.2,1,0.5,8.0,208
29.2,3,1.5,6.8,213
19.4,2,0.5,4.7,176
31.6,4,0.3,6.4,198
20.8,3,0.5,4.8,185
20.3,4,1.5,4.9,189
32.9,4,0.5,7.7,227
26.2,4,0.3,5.0,196
21.3,1,0.3,6.5,226
26.6,6,0.3,5.0,193
23.4,1,1.5,8.3,207
30.8,4,1.0,4.0,224
24.9,6,1.0,6.2,188
20.9,1,0.3,7.3,231
28.7,7,0.3,4.3,254
23.3,7,0.3,5.0,250
24.4,3,0.5,6.3,175
29.7,7,0.3,5.5,247
24.0,4,0.3,6.6,184
27.6,2,1.5,5.7,203
23.9,2,1.5,5.4,198
25.8,4,1.5,5.5,195
17.1,2,0.5,4.6,174
31.6,6,0.3,4.7,207
25.9,2,1.0,7.1,197
29.9,2,1.0,6.1,212
19.4,1,1.5,7.2,214
23.7,1,0.3,6.9,220
21.1,3,1.5,7.8,189
30.5,5,0.5,5.1,213
21.3,5,0.5,6.1,175
25.8,5,0.5,7.5,198
20.4,4,0.3,3.3,184
16.1,2,0.3,4.1,177
25.1,3,0.5,6.1,192
25.1,6,0.5,6.2,191
24.6,2,1.0,6.5,195
21.8,3,0.5,5.8,181
23.8,2,0.3,6.4,195
22.5,5,0.3,5.3,189
24.9,4,0.3,5.4,180
20.4,1,0.5,7.8,227
20.7,2,0.5,4.0,189
22.1,7,0.3,8.0,208
19.8,7,1.0,7.4,219
28.9,5,1.0,7.9,214
22.8,2,1.0,5.5,186
16.0,1,1.0,6.9,224
25.0,4,1.5,6.7,202
22.2,7,1.5,7.5,208
28.6,6,0.3,4.3,200
19.0,2,1.5,6.2,177
26.3,4,0.5,6.5,195
23.0,7,1.5,7.9,209
25.4,2,0.5,3.6,196
26.1,1,1.5,7.1,209
18.1,5,0.3,5.1,165
28.1,5,0.3,6.3,195
22.4,3,1.5,7.4,188
26.8,7,1.5,8.8,179
27.1,2,1.5,6.0,208
23.1,2,1.5,5.3,189
33.1,3,0.3,4.9,210
23.9,2,1.5,5.8,207
27.1,2,0.5,6.3,202
27.6,2,0.5,6.4,200
23.6,6,1.5,6.5,201
27.5,7,0.3,5.7,241
20.2,4,0.5,5.4,171
17.5,2,1.0,6.0,179
21.8,6,1.5,5.7,193
26.4,1,0.5,7.1,223
21.2,7,0.3,7.6,225
24.3,4,1.0,6.2,194
20.9,6,1.0,6.4,190
21.8,5,0.5,5.3,179
20.4,1,1.5,6.4,226
24.1,4,0.5,4.9,188
20.1,5,1.5,6.7,184
29.1,7,1.0,6.8,226
22.0,7,1.0,7.4,204
24.8,7,0.5,4.6,243
20.8,1,0.3,5.7,233
22.5,6,1.5,8.1,195
25.7,3,1.0,7.9,203
26.2,3,0.3,5.3,195
26.1,4,1.5,6.6,205
26.6,5,1.5,6.5,203
25.6,7,0.3,5.4,247
22.4,6,1.0,7.4,192
25.6,3,1.5,7.1,195
18.5,7,0.3,5.1,241
26.3,4,0.3,4.4,197
17.8,2,0.5,7.5,158
29.4,2,1.0,6.8,210
25.1,1,1.0,6.4,219
21.9,1,1.0,7.4,213
22.0,5,1.5,5.7,188
26.0,3,1.5,5.0,202
27.9,2,0.3,4.0,203
28.1,4,0.5,6.1,201
21.7,4,1.0,6.3,185
20.9,4,1.5,6.0,181
20.5,1,1.0,6.0,229
21.9,5,0.5,5.7,192
27.3,1,0.3,8.1,217
16.2,1,0.5,5.2,243
19.4,2,0.3,3.8,181
26.7,3,1.0,6.1,190
31.6,2,1.5,6.7,222
25.7,4,0.3,5.2,193
18.2,5,1.0,6.3,173
24.9,4,0.3,6.1,187
22.6,5,1.0,8.5,195
16.1,1,1.5,7.8,210
18.9,1,1.0,6.1,235
23.2,3,0.3,6.2,194
17.3,5,0.3,5.3,173
24.8,2,1.5,6.4,205
27.6,2,1.5,6.1,206
24.8,6,0.3,5.9,192
15.1,6,1.0,5.2,172
18.9,5,0.5,6.2,172
19.1,7,1.5,6.5,224
21.2,3,0.3,5.7,178
31.1,1,1.5,7.5,199
22.0,2,1.5,7.0,194
22.9,1,1.0,7.7,212
21.4,7,1.5,8.9,188
28.0,6,0.3,4.7,200
21.3,5,0.5,5.5,183
19.4,3,1.5,6.3,180
25.9,4,1.5,6.8,203
24.1,7,0.3,5.3,234
21.9,4,0.5,3.6,194
25.0,5,0.5,3.6,195
26.4,1,1.5,7.8,202
28.2,5,0.5,5.4,198
23.7,5,1.5,7.1,205
25.3,2,0.3,3.9,190
22.0,5,1.0,6.9,183
22.6,4,1.0,7.3,189
22.0,4,0.5,5.9,185
21.9,7,0.3,4.9,247
28.1,1,1.0,6.5,223
27.3,4,0.3,6.0,197
23.8,6,0.5,5.0,187
26.7,6,1.0,6.5,196
20.2,2,1.0,6.2,183
30.0,5,1.5,5.2,206
21.1,5,1.5,5.4,184
23.0,2,1.0,7.0,191
23.8,2,1.5,6.7,202
19.8,5,1.5,7.4,190
30.9,1,1.0,8.1,198
31.5,1,1.0,7.1,217
24.1,5,1.5,5.7,199
26.0,7,0.5,7.5,216
22.7,5,0.5,6.3,187
24.9,5,1.0,7.1,194
27.7,2,0.5,5.2,206
25.3,4,0.3,5.4,194
23.4,4,1.0,4.7,199
27.2,2,1.0,6.2,210
24.0,3,1.5,7.1,197
25.2,7,1.0,5.4,240
22.9,7,0.5,8.0,214
22.3,7,1.5,8.9,185
21.1,3,1.0,5.5,181
20.3,2,0.5,5.3,184
19.4,6,1.0,5.2,174
26.1,2,1.0,6.7,208
19.7,6,0.5,4.1,179
23.4,1,1.5,7.2,209
30.2,2,0.5,4.9,200
26.9,4,1.5,5.4,193
21.0,3,1.5,7.4,184
26.0,3,1.0,5.6,196
14.0,7,1.0,8.8,201
29.0,7,0.3,5.5,239
22.8,1,0.5,6.9,226
23.5,6,1.0,6.0,193
25.9,7,1.0,7.5,214
24.3,2,1.5,8.6,211
22.2,2,1.5,7.0,189
22.5,6,0.5,7.4,179
15.8,6,0.3,5.0,169
24.9,2,0.5,6.4,190
23.7,4,0.3,5.1,196
23.2,5,0.5,5.1,183
24.3,1,1.0,6.8,222
20.2,1,0.3,4.1,238
29.0,5,0.3,5.2,196
22.7,7,0.3,6.3,230
27.3,7,1.5,7.0,217
19.0,3,1.0,6.0,178
24.4,2,0.3,4.4,192
25.5,3,0.3,6.1,186
26.6,7,1.0,5.5,237
22.7,3,1.5,8.1,196
27.1,3,0.5,5.7,199
23.9,6,1.0,5.1,191
22.6,5,0.3,5.6,183
27.6,3,0.5,7.2,191
19.2,3,0.3,4.6,176
25.9,7,0.3,5.8,236
18.9,1,0.3,4.8,244
23.0,6,0.5,6.4,186
27.5,3,0.5,7.3,199
25.9,4,1.5,5.6,204
26.5,5,0.5,6.3,185
29.3,4,0.5,5.5,206
25.7,7,1.5,7.5,203
26.2,6,1.0,5.9,196
20.3,6,1.5,6.5,184
22.9,2,1.5,6.3,193
21.4,7,0.3,6.3,233
22.2,4,1.5,6.6,189
29.1,7,0.3,6.8,231
23.8,2,1.5,8.5,204
27.7,1,0.5,6.7,225
23.3,7,0.3,5.7,239
28.8,5,0.5,5.3,206
24.7,1,0.5,5.9,238
14.6,5,0.3,6.5,149
23.8,3,0.5,8.5,195
20.0,2,0.3,6.1,179
29.1,2,1.5,6.3,219
19.8,1,0.5,5.7,239
27.1,7,0.5,6.1,225
17.1,5,1.0,6.7,167
25.8,2,0.5,4.4,193
29.3,6,1.5,5.7,215
27.7,4,0.3,6.8,197
31.9,4,0.5,5.7,208
20.6,5,1.0,7.3,188
23.3,6,0.3,5.9,187
26.4,6,0.5,6.2,196
22.7,3,1.0,4.9,194
17.6,3,0.5,5.7,169
24.3,2,0.3,5.0,187
26.9,4,1.0,7.4,194
23.5,7,1.0,8.2,210
26.0,7,0.5,6.1,229
26.3,3,0.3,4.5,200
24.3,3,1.0,4.9,201
16.8,1,1.0,6.8,219
23.5,2,0.5,5.8,190
23.0,1,1.5,10.1,163
23.4,6,1.0,6.4,188
20.7,5,0.3,6.6,181
30.0,5,0.3,7.4,201
20.6,5,0.3,5.9,167
21.3,4,1.0,5.3,180
26.7,3,1.5,7.9,202
27.3,5,1.0,5.7,197
31.3,5,1.0,7.5,208
16.1,5,1.5,4.8,175
19.7,5,1.0,4.4,184
15.8,4,1.0,6.7,162
19.4,3,1.0,5.3,190
12.9,2,1.5,6.3,167
20.6,1,0.5,5.9,231
24.0,6,1.0,6.2,185
26.4,7,1.5,9.0,176
17.6,4,1.0,7.0,170
21.1,3,0.3,5.1,185
