customer_id,cacq,day_0,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29
1152,-60,0,0,0,0,0,0,5,5,0,15,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,49,0,0
1153,-46,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,-76,4,0,0,0,27,0,23,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1155,-80,6,48,0,0,2,19,5,0,5,2,5,8,21,0,0,17,0,30,5,0,3,0,0,4,4,0,0,0,0,0
1156,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0
1157,-100,10,8,5,0,6,27,11,18,0,12,0,9,5,6,0,3,0,0,2,1,7,0,0,1,0,5,0,0,0,0
1158,-8,0,41,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,1,51,0,0,0,1,13,0,0,0,0,0,0
1159,-92,0,5,0,1,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0
1160,-82,0,0,0,0,2,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,-127,1,23,0,0,29,0,6,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,-132,1,0,0,0,0,0,0,6,0,0,0,0,18,0,4,18,8,0,0,17,0,0,0,0,0,0,0,0,0,0
1163,-245,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,-79,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,-59,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,-49,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,16,0,2,2,7,0,0,0,1,1,0,0
1169,-114,0,0,0,5,0,0,3,0,8,10,0,0,0,0,1,0,0,13,1,0,4,0,0,0,0,0,0,22,0,0
1170,-138,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,2,0,0,0,0,0,0,0,0,0
1171,-79,0,0,0,0,0,0,0,2,0,0,3,0,17,0,0,0,9,0,0,0,0,0,4,0,0,48,0,0,0,0
1172,-31,0,0,5,3,14,0,0,0,0,9,0,0,10,21,0,4,0,15,0,0,0,0,0,3,3,0,0,0,0,0
1173,-119,0,0,1,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,-1,2,12,5,0,6,4,9,0,0,10,19,0,5,0,3,0,24,2,0,83,6,0,0,56,0,3,4,0,0,0
1175,-93,0,0,9,0,0,0,0,0,0,9,0,0,13,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,-108,3,0,0,0,3,0,2,6,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,-78,0,0,0,6,0,0,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,-79,2,0,0,7,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,-9,0,0,9,9,0,0,0,6,2,0,0,37,0,0,0,0,0,0,0,0,3,0,1,3,0,38,0,3,0,0
1180,-109,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,14,15,0,0,0,0,0,0,0,0,0,0,0,0
1181,-258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,-132,0,0,0,0,0,31,0,0,5,0,0,0,0,0,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,-57,0,5,0,19,0,8,12,15,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,13
1184,-89,6,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,-38,0,0,0,0,6,14,0,0,0,8,0,0,13,0,0,0,0,0,0,2,5,0,12,0,0,0,0,0,8,3
1186,-60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,-11,0,22,3,0,10,4,18,12,12,5,0,44,0,0,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1188,-97,0,0,0,5,10,0,0,2,0,19,0,0,1,0,0,3,34,0,9,6,0,0,0,0,0,0,0,0,0,0
1189,-91,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
1191,-62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,-59,0,12,0,0,0,0,0,0,0,30,0,0,0,0,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
1193,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,-7,5,0,0,0,0,0,0,0,0,29,1,40,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
1195,-94,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,-13,0,6,7,0,0,0,0,0,13,35,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,-8,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,7,0,1,0,5,0,0,0,0,0,0,0,0
1198,-105,0,4,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,-20,0,5,0,0,19,10,0,20,0,3,13,0,122,3,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1200,-157,0,0,0,13,0,0,0,1,6,0,18,5,2,10,5,0,2,0,3,7,0,24,0,0,0,0,0,0,0,0
1201,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,-65,0,10,12,0,5,1,1,3,0,0,0,0,28,0,3,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1203,-137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,-52,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,28,0,6,8,3,0,0,0,0
1205,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1206,-104,0,14,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,-157,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1208,-62,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,30,0,1,3,0,0,0,5,0,8,0,0,33,9,0
1209,-116,42,24,0,0,10,0,0,6,0,5,2,8,3,4,8,0,5,2,0,10,2,0,11,0,0,0,0,0,0,0
1210,-29,15,0,4,4,0,0,0,0,25,0,0,1,0,0,0,0,20,0,0,0,0,25,22,0,6,0,0,0,0,0
1211,-100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,-51,0,6,0,0,0,0,2,23,14,2,0,0,26,4,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0
1214,-90,8,3,10,0,0,0,22,0,0,33,0,0,0,0,9,15,0,0,0,0,6,0,8,5,0,0,0,0,0,0
1215,-555,0,0,7,5,6,0,3,2,44,0,13,21,163,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
1216,-35,11,0,5,28,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1217,-138,6,0,0,0,3,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,29,13,0,0,0,0,0,0,0,0,0,0
1219,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,-213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1221,-30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0
1222,-43,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,-36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,-106,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,-4,0,0,0,0,33,0,0,0,31,0,0,0,0,5,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1226,-65,5,2,0,0,21,0,0,6,96,0,0,0,2,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
1227,-31,3,8,0,5,11,19,0,28,0,0,0,0,0,10,4,29,0,0,0,0,0,5,0,0,18,0,0,0,0,0
1228,-40,0,0,0,30,7,19,0,0,0,0,0,2,0,4,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0
1229,-112,18,4,2,10,48,0,15,25,0,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,-113,4,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7,14,22,0,0,0,0
1232,-115,0,0,0,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1233,-48,14,84,0,0,3,7,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,-11,0,0,10,0,42,0,0,2,2,7,4,0,0,5,7,0,5,0,22,21,1,0,0,25,1,0,14,0,0,0
1235,-13,0,0,0,12,0,0,0,0,0,0,8,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1236,-257,0,9,0,0,3,0,9,8,0,0,12,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,-19,0,0,0,46,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1238,-9,20,4,23,0,2,0,2,13,0,5,0,0,30,0,23,0,3,0,20,1,0,0,0,0,0,0,0,0,0,0
1239,-159,0,0,14,4,0,0,0,0,1,0,6,0,10,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
1240,-62,0,1,0,35,4,30,7,4,5,18,42,0,0,0,3,0,2,0,0,3,0,0,0,9,0,2,0,0,0,8
1241,-162,14,7,1,3,6,0,0,0,7,0,4,21,4,2,11,6,55,4,0,1,2,0,0,0,0,0,0,0,0,0
1242,-12,1,0,2,6,1,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,-29,0,0,0,35,3,2,2,0,2,3,0,0,0,0,0,20,34,0,6,0,0,0,0,0,0,0,0,0,0,0
1244,-61,3,0,3,0,14,0,8,0,0,3,0,0,0,0,0,5,0,0,32,25,0,6,1,0,7,0,0,0,0,0
1245,-105,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1246,-553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,-30,0,0,0,10,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,-119,6,0,0,35,0,5,0,3,0,13,3,26,13,21,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1249,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,-27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,-51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,-240,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,-163,0,6,4,20,0,3,0,0,0,0,5,0,4,3,1,2,6,0,0,20,0,0,0,0,0,0,0,0,0,0
1254,-108,0,41,0,10,7,39,14,1,8,0,38,1,9,0,0,2,6,0,10,7,0,0,53,8,9,0,2,9,1,0
1255,-104,0,0,0,6,20,25,0,0,0,2,2,0,13,0,0,0,4,0,0,17,0,0,14,0,0,0,0,0,0,0
1256,-109,14,2,26,20,0,5,2,0,0,0,5,42,9,1,0,0,4,5,0,5,0,0,14,0,0,26,10,0,0,0
1257,-15,0,0,13,2,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,22,2,0,0,0,0,0,0,0
1258,-33,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,-82,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,-10,0,9,5,6,0,0,5,4,0,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,-13,0,0,6,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,-137,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1263,-76,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,-73,3,0,10,0,3,0,8,0,0,0,1,0,0,0,0,0,14,0,0,28,0,0,0,0,0,0,0,0,0,0
1265,-552,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
1266,-94,0,0,1,0,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,-119,5,1,12,0,0,0,0,16,7,0,2,3,4,0,0,3,0,5,6,0,3,0,10,2,0,8,0,0,0,0
1268,-251,6,0,2,2,0,0,0,0,0,6,0,27,0,18,0,0,2,7,12,0,0,0,0,0,0,0,0,0,0,0
1269,-3,0,0,0,0,1,0,0,0,0,25,0,8,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0
1270,-112,0,6,0,0,0,0,27,0,6,9,0,0,0,23,11,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0
1271,-58,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,-85,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,-75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,-96,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,-30,9,1,0,0,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,-111,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0
1277,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1278,-263,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,8,0,0,0,0,0,9,20,0,2,6,0,0,0,0
1280,-7,0,0,0,7,0,0,0,7,0,4,6,0,0,0,33,0,10,0,3,11,0,12,0,0,19,0,0,0,0,8
1281,-66,0,0,17,2,7,34,7,5,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1282,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,-61,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0
1284,-98,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,-79,0,0,0,0,0,0,0,0,0,41,0,5,1,0,0,0,0,3,0,12,0,0,9,0,2,17,0,0,0,0
1286,-136,9,32,3,0,0,4,0,2,0,0,0,0,6,1,3,2,0,29,0,27,24,0,0,0,0,0,0,0,0,0
1287,-80,0,0,9,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0
1288,-79,0,8,5,0,0,0,0,13,0,0,0,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,-99,0,1,0,0,18,0,0,0,0,0,0,0,8,0,36,0,0,0,0,0,5,0,0,54,0,0,0,0,0,0
1290,-12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,-62,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,-99,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,-85,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,-134,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1295,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,-80,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,7,3,0,0,0,0,0,0,0
1297,-28,0,0,24,0,20,0,0,0,8,0,1,22,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,-91,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-73,15,4,32,20,58,3,22,43,0,5,0,1,0,0,62,5,35,0,5,17,17,1,0,2,0,0,5,6,0,0
1302,-14,0,0,0,35,4,4,0,2,0,0,0,3,0,31,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1303,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0
1304,-2,8,0,9,15,4,14,0,5,5,0,0,7,0,12,32,0,25,6,0,5,87,0,0,8,0,0,1,0,0,12
1305,-26,29,0,0,0,3,14,10,27,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1306,-101,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,-7,0,0,0,0,0,0,0,61,7,0,0,0,0,0,4,0,0,0,0,9,0,0,0,13,0,0,0,0,0,0
1308,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,-37,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,9,0,0,0,0
1310,-238,7,3,0,0,0,2,46,0,0,0,0,14,0,0,10,2,0,0,14,0,0,0,0,0,0,6,12,0,0,11
1311,-63,0,0,0,0,0,15,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1312,-76,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,-120,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,-78,1,0,0,12,0,6,0,54,0,3,5,8,10,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0
1316,-53,4,0,0,5,0,15,0,0,11,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,-5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,-12,6,15,2,5,7,18,3,4,66,7,1,0,0,2,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,-152,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,-78,1,1,43,12,0,5,0,0,18,0,0,0,0,2,1,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1321,-46,0,6,0,13,22,8,10,0,11,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,-40,0,0,5,22,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0
1323,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1324,-126,0,0,0,0,0,0,6,0,0,0,0,14,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1325,-19,11,8,0,1,25,0,0,6,4,0,0,0,6,2,3,2,8,9,10,23,0,0,3,0,39,0,0,8,0,0
1326,-27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,-557,0,3,0,14,0,0,0,102,0,3,13,0,0,0,13,0,0,0,0,0,31,0,22,0,0,0,0,0,0,0
1328,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,-8,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
1330,-25,4,8,27,0,0,2,0,0,0,0,0,4,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,-54,0,0,0,3,0,0,0,8,0,0,8,0,33,2,0,4,14,6,0,2,0,0,0,0,0,0,0,0,0,0
1332,-60,0,17,0,0,0,0,9,16,0,26,5,12,0,0,6,0,0,15,0,33,12,5,11,9,0,0,0,0,0,0
1333,-7,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,0,0
1334,-25,0,4,0,7,0,28,0,0,0,0,0,1,5,0,10,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1335,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,-141,0,0,0,0,0,0,0,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,-74,0,0,0,0,0,0,0,0,0,0,0,9,41,0,0,30,13,0,0,0,0,0,8,0,0,0,0,0,0,0
1338,-24,15,0,0,0,0,0,4,0,0,14,0,0,0,0,15,0,0,0,0,0,4,0,0,5,0,0,0,0,0,1
1339,-99,0,12,27,0,0,5,0,10,9,24,10,34,1,0,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,-75,0,1,161,0,0,0,1,13,9,0,0,0,0,0,0,2,3,2,0,55,0,0,0,0,0,0,0,0,0,0
1341,-32,0,0,84,0,0,9,0,18,0,0,0,0,0,0,2,11,0,8,3,8,5,8,0,0,0,0,0,0,0,0
1342,-22,34,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1343,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,-42,0,0,0,0,0,0,0,0,0,0,3,7,0,0,12,5,0,0,0,0,27,31,5,0,0,0,0,0,0,0
1346,-12,0,5,0,0,4,0,0,0,0,15,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,-95,0,0,0,9,0,83,0,0,5,2,3,4,15,0,0,1,0,59,0,0,1,0,0,0,0,0,0,0,0,0
1348,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,-38,10,4,0,9,1,8,37,21,0,0,0,0,0,4,14,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,-554,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,-103,0,23,1,45,0,0,6,0,6,0,0,0,0,0,12,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1352,-63,3,12,11,38,0,7,0,0,2,0,0,6,0,2,0,7,2,2,21,0,6,0,8,4,5,0,0,0,0,0
1353,-98,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,-157,0,0,0,0,0,0,43,14,0,8,0,26,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0
1356,-24,0,0,0,11,0,15,0,5,0,0,0,0,0,0,99,2,0,0,0,0,0,0,0,3,7,0,0,0,0,0
1357,-6,0,7,12,0,2,3,0,0,0,0,0,0,5,11,12,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0
1358,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1359,-57,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,-32,0,0,0,0,7,0,0,16,12,0,0,1,0,0,0,0,0,0,0,0,13,0,5,2,0,0,0,0,0,0
1361,-20,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
