customer_id,region,income,cupons,age
1272,47,2093,5,35
1273,9,1062,0,33
1274,13,1927,5,28
1275,25,667,0,26
1276,22,727,0,32
1277,2,9768,15,29
1278,5,1141,0,32
1279,13,3662,10,28
1280,32,1707,0,25
1281,23,4313,10,24
1282,31,637,0,32
1283,18,2979,5,31
1284,16,2658,10,31
1285,48,1886,0,33
1286,30,1234,0,27
1287,48,3091,10,27
1288,48,944,0,34
1289,16,6151,15,23
1290,27,554,5,29
1291,34,1204,0,30
1292,16,2674,15,25
1293,47,1733,15,26
1294,49,3762,15,29
1295,36,1820,10,29
1296,9,1847,5,24
1297,42,3858,10,25
1298,2,601,0,30
1299,37,1014,5,28
1300,13,2235,10,32
1301,44,976,0,24
1302,27,3033,5,26
1303,7,2026,5,29
1304,0,1214,0,27
1305,3,4831,15,26
1306,14,1047,0,30
1307,0,2202,10,27
1308,8,9880,15,35
1309,7,1900,0,33
1310,20,3643,10,27
1311,18,842,5,25
1312,9,1535,0,32
1313,42,850,5,30
1314,4,4314,15,30
1315,48,1503,0,30
1316,26,2111,5,22
1317,32,5338,15,32
1318,32,1950,0,26
1319,29,8199,15,29
1320,36,1783,0,24
1321,19,3459,5,24
1322,7,2034,5,24
1323,45,563,0,32
1324,1,2657,5,30
1325,46,949,0,30
1326,3,2264,5,31
1327,6,6085,15,25
1328,37,4352,15,29
1329,32,2564,10,26
1330,37,3759,10,25
1331,26,4528,15,23
1332,34,1430,0,27
1333,32,4321,15,28
1334,37,2358,5,27
1335,30,1945,15,30
1336,30,3296,10,30
1337,44,1603,5,24
1338,46,652,0,32
1339,33,818,0,25
1340,44,3626,10,25
1341,25,5907,15,25
1342,46,2746,5,26
1343,40,1873,10,35
1344,15,1407,5,29
1345,19,1068,0,23
1346,39,1004,0,24
1347,13,1690,0,26
1348,7,2016,10,31
1349,35,3258,5,26
1350,6,1812,0,31
1351,11,5464,15,30
1352,23,2710,0,27
1353,33,2765,15,27
1354,26,801,5,28
1355,29,5758,15,30
1356,3,4488,15,28
1357,0,2152,0,26
1358,33,1684,10,34
1359,8,1408,0,28
1360,42,1478,0,32
1361,46,2332,15,22
1362,15,1132,0,27
1363,22,812,0,31
1364,6,810,0,31
1365,31,4481,10,27
1366,9,3842,15,31
1367,40,595,0,30
1368,14,2391,10,24
1369,26,2276,0,32
1370,6,3965,15,27
1371,26,1979,10,27
1372,1,3744,15,29
1373,5,1753,5,24
1374,22,736,0,34
1375,5,714,0,26
1376,16,8348,15,22
1377,39,4560,15,27
1378,12,2875,10,34
1379,43,2045,5,23
1380,29,1593,0,27
1381,7,1819,5,33
1382,14,733,0,22
1383,10,824,5,29
1384,48,2129,5,28
1385,5,1290,0,29
1386,48,827,0,26
1387,19,4691,15,22
1388,32,714,0,27
1389,1,1110,0,31
1390,38,4382,15,29
1391,43,643,0,23
1392,33,1907,15,23
1393,40,2940,10,23
1394,5,1908,5,22
1395,21,5835,15,25
1396,4,3990,15,25
1397,8,2529,5,33
1398,29,1684,0,23
1399,0,833,15,33
1400,40,2659,5,31
1401,2,3770,15,24
1402,4,757,0,24
1403,17,9013,15,28
1404,46,1202,0,29
1405,10,912,0,30
1406,47,1644,5,26
1407,12,4190,10,29
1408,26,2908,10,30
1409,49,1472,5,23
1410,22,2640,15,26
1411,3,1660,5,26
1412,15,2301,5,23
1413,49,2239,10,32
1414,48,905,0,24
1415,23,1975,5,24
1416,25,533,0,29
1417,15,864,0,23
1418,20,3923,15,32
1419,22,697,0,27
1420,41,752,0,29
1421,3,1346,0,32
1422,34,1811,10,28
1423,12,1605,0,28
1424,42,963,0,33
1425,16,2013,5,34
1426,28,2333,10,27
1427,48,1274,5,26
1428,26,1152,0,23
1429,16,1474,0,25
1430,16,641,0,26
1431,10,732,0,28
1432,9,969,0,25
1433,10,616,0,28
1434,39,2267,5,26
1435,2,1091,5,24
1436,9,1610,5,27
1437,23,571,0,25
1438,28,7660,15,29
1439,23,2723,5,29
1440,5,3131,10,27
1441,24,510,0,28
1442,31,1690,0,27
1443,19,2329,10,26
1444,49,867,5,28
1445,47,1003,5,34
1446,4,2650,10,28
1447,29,2711,15,23
1448,8,2521,5,30
1449,12,969,0,36
1450,40,969,0,32
1451,12,2410,10,24
1452,39,4189,15,30
1453,2,3356,10,24
1454,10,660,0,29
1455,46,1629,0,30
1456,29,1292,0,26
1457,17,1357,5,26
1458,23,4539,15,28
1459,3,568,0,22
1460,44,1473,5,23
1461,6,8437,15,23
1462,49,948,5,33
1463,36,634,5,26
1464,19,6334,15,25
1465,40,3671,15,25
1466,39,2074,5,28
1467,37,853,5,28
1468,44,1554,0,27
1469,38,614,0,29
1470,8,2859,5,33
1471,23,1846,5,28
1472,3,1838,0,25
1473,45,1031,0,28
1474,34,5371,10,30
1475,20,7276,15,28
1476,18,1553,0,28
1477,42,706,0,21
1478,3,1644,10,24
1479,45,1119,0,30
1480,0,4301,15,29
1481,23,569,5,31
1482,46,3922,10,27
1483,0,4125,15,27
1484,30,2694,5,34
1485,17,6396,15,28
1486,40,1709,10,28
1487,31,1278,5,31
1488,46,2588,15,29
1489,23,2515,5,29
1490,22,1466,0,23
1491,22,7850,15,28
1492,33,8493,15,33
1493,19,8263,15,21
1494,3,4266,15,25
1495,49,894,0,28
1496,12,2113,10,23
1497,39,1048,0,29
1498,22,4324,15,27
1499,46,5474,15,33
1500,41,1020,0,29
1501,47,1937,0,26
1502,40,5871,15,25
1503,25,7169,15,26
1504,27,7551,15,19
1505,43,1249,0,27
1506,10,2602,0,30
1507,41,3065,10,32
1508,16,1584,0,29
1509,45,920,0,29
1510,39,1779,5,26
1511,28,4143,15,26
1512,43,957,5,28
1513,2,544,0,28
1514,17,1228,0,24
1515,7,4399,15,32
1516,49,1024,0,28
1517,36,4505,15,26
1518,37,891,0,27
1519,43,995,0,33
1520,10,1678,0,28
1521,47,640,0,27
1522,14,560,0,27
1523,13,956,0,24
1524,25,894,0,22
1525,31,2839,10,33
1526,38,1269,0,26
1527,27,515,0,25
1528,22,1985,10,26
1529,1,1112,0,29
1530,28,1242,0,24
1531,48,983,5,27
1532,22,1512,5,29
1533,44,1032,0,23
1534,8,1933,10,30
1535,26,3410,10,23
1536,10,650,0,28
1537,1,2663,15,26
1538,6,756,0,30
1539,0,4824,15,34
1540,18,1195,5,29
1541,1,596,0,26
1542,31,763,0,25
1543,37,750,0,26
1544,2,2020,5,29
1545,14,834,0,29
1546,31,2004,10,24
1547,20,1203,5,26
1548,20,5103,15,27
1549,13,943,5,25
1550,28,2787,0,34
1551,34,4500,15,31
1552,6,2024,10,23
1553,36,845,0,26
1554,43,4197,15,29
1555,13,5815,15,28
1556,2,2209,10,29
1557,12,1769,0,36
1558,19,1086,0,34
1559,45,718,0,28
1560,0,1059,0,28
1561,24,768,0,29
1562,47,1160,0,25
1563,32,1749,0,24
1564,22,1781,0,26
1565,35,2078,5,29
1566,24,800,0,23
1567,41,1337,5,31
1568,37,706,0,28
1569,44,3302,15,28
1570,22,3517,15,28
1571,42,3202,5,31
1572,44,2163,0,28
1573,48,863,0,28
1574,16,1292,5,25
1575,22,3779,10,33
1576,27,524,0,31
1577,35,749,5,25
1578,13,1580,5,29
1579,9,2122,10,26
1580,37,4271,15,33
1581,21,3572,15,31
1582,30,1047,5,34
1583,45,11166,15,24
1584,9,2066,0,26
1585,17,1122,0,30
1586,13,820,5,35
1587,21,5608,15,23
1588,31,866,5,28
1589,47,2280,0,26
1590,20,905,0,26
1591,45,5536,15,25
1592,22,748,0,30
1593,9,781,0,33
1594,12,2269,15,25
1595,25,1997,5,29
1596,19,1734,5,29
1597,19,1071,5,28
1598,13,3163,10,25
1599,22,1474,5,29
1600,28,3072,15,34
1601,29,1186,0,25
1602,6,2087,15,33
1603,37,1323,5,27
1604,44,613,0,29
1605,5,3298,10,30
1606,5,1009,0,31
1607,20,5068,15,21
1608,31,611,0,30
1609,19,960,5,23
1610,19,1475,5,24
1611,31,4989,15,29
1612,17,6584,15,29
1613,20,1266,0,27
1614,43,2415,10,33
1615,43,3274,15,30
1616,17,5052,15,27
1617,20,1016,0,25
1618,41,678,0,26
1619,43,1606,0,31
1620,47,1096,0,36
1621,12,602,0,27
1622,0,3170,10,24
1623,37,3849,15,18
1624,37,737,0,24
1625,35,1924,10,27
1626,7,809,5,31
1627,8,2365,15,31
1628,46,1495,0,27
1629,3,6308,15,28
1630,22,2780,10,28
1631,25,2922,5,25
1632,7,1640,10,24
1633,27,739,0,27
1634,20,646,0,31
1635,21,2884,10,31
1636,36,2643,5,31
1637,12,1731,10,30
1638,22,2157,5,36
1639,27,505,0,26
1640,37,4640,10,30
1641,38,1240,0,26
1642,11,3955,15,22
1643,13,865,0,25
1644,46,851,0,28
1645,6,2712,15,32
1646,0,3579,15,26
1647,19,4629,15,27
1648,18,4107,15,26
1649,21,1636,5,32
1650,12,537,5,32
1651,17,2003,5,24
1652,16,5016,15,32
1653,7,2708,15,25
1654,8,2550,10,27
1655,34,3337,15,27
1656,21,592,0,28
1657,42,685,0,26
1658,1,2576,10,36
1659,22,912,0,24
1660,1,1208,5,25
1661,1,1270,0,28
1662,8,559,0,27
1663,21,4569,15,25
1664,3,2636,10,29
1665,21,2217,5,31
1666,30,6077,15,29
1667,6,831,0,26
1668,31,3209,5,35
1669,47,5189,15,28
1670,32,1515,5,24
1671,42,6638,15,27
1672,36,1786,5,25
1673,49,1100,0,27
1674,25,530,0,27
1675,18,1321,10,26
1676,12,1223,0,25
1677,22,3508,10,26
1678,28,1466,10,26
1679,8,4414,15,31
1680,10,782,0,29
1681,44,1528,0,26
1682,18,1733,5,25
1683,29,1518,10,25
1684,38,1551,5,27
1685,15,2447,10,30
1686,11,1008,0,29
1687,30,678,0,27
1688,13,3440,10,30
1689,7,652,0,32
1690,40,2225,0,32
1691,49,768,0,24
1692,22,665,0,37
1693,39,793,0,29
1694,18,6136,15,25
1695,45,1113,0,31
1696,7,1565,5,32
1697,28,1159,5,29
1698,33,2181,5,29
1699,7,2002,5,27
1700,12,1430,5,30
1701,30,1671,0,26
1702,6,1949,0,27
1703,30,585,0,26
1704,13,2449,5,28
1705,0,2320,10,25
1706,35,4731,15,26
1707,27,679,5,22
1708,16,3013,10,27
1709,3,990,0,23
1710,34,2307,10,27
1711,6,613,5,31
1712,23,6711,15,33
1713,21,1257,5,31
1714,18,785,0,24
1715,30,3120,10,20
1716,16,2386,10,33
1717,26,1182,5,25
1718,37,1942,5,25
1719,40,994,0,25
1720,4,2631,10,25
1721,26,1541,0,27
1722,38,616,0,30
1723,26,1654,5,33
1724,24,648,0,33
1725,38,1769,5,29
1726,16,3309,5,27
1727,32,3102,10,28
1728,10,4544,15,27
1729,14,1364,0,33
1730,17,1737,5,23
1731,18,1960,0,24
1732,11,4412,15,29
1733,46,4569,10,30
1734,29,952,0,26
1735,44,518,0,28
1736,7,3984,10,30
1737,49,5885,15,31
1738,6,4222,10,30
1739,8,1093,5,27
1740,3,4268,15,27
1741,4,769,0,29
1742,32,4437,15,27
1743,15,6805,15,33
1744,23,3298,15,29
1745,23,3773,15,33
1746,48,4399,15,30
1747,36,1406,0,23
1748,13,2348,15,26
1749,8,2239,5,26
1750,42,1940,15,28
1751,36,3871,15,28
1752,22,2441,10,28
1753,11,4821,15,27
1754,9,4757,15,27
1755,4,11134,15,31
1756,6,988,0,31
1757,1,5573,15,28
1758,10,6650,15,29
1759,34,1373,5,28
1760,45,5865,15,31
1761,46,1126,0,30
1762,19,2940,10,39
1763,5,1149,5,28
1764,49,571,0,26
1765,37,1370,10,24
1766,49,4439,15,26
1767,9,3656,15,31
1768,27,507,0,27
1769,33,897,0,33
1770,7,5378,15,30
1771,47,4783,15,30
1772,26,694,0,34
1773,2,1059,0,31
1774,9,10138,15,28
1775,27,2156,5,27
1776,7,1449,0,29
1777,6,2221,15,30
1778,46,14056,15,24
1779,44,3128,5,23
1780,24,952,0,24
1781,35,1132,5,33
1782,5,3252,15,25
1783,9,914,0,31
1784,36,2183,5,23
1785,49,5378,15,29
1786,33,3376,5,25
1787,9,1543,5,37
1788,49,837,0,26
1789,23,1662,10,27
1790,10,3474,15,28
1791,29,1250,0,29
1792,23,3035,10,29
1793,48,3113,10,25
1794,4,4679,15,29
1795,30,3781,10,32
1796,34,1779,0,30
1797,20,2901,10,30
1798,29,1080,0,30
1799,47,544,0,19
1800,15,3989,15,24
1801,47,3513,10,25
1802,16,1819,10,23
1803,32,1015,10,30
1804,15,2712,15,24
1805,5,2187,0,34
1806,43,4254,10,33
1807,34,2091,5,35
1808,43,1184,0,27
1809,11,874,5,26
1810,21,2805,5,26
1811,34,896,5,28
1812,16,6178,15,25
1813,2,7094,15,32
1814,37,1467,0,23
1815,48,1413,0,30
1816,12,1744,0,27
1817,44,5064,15,28
1818,19,3339,10,25
1819,45,719,0,25
1820,17,1176,0,27
1821,12,4825,15,25
1822,15,5486,15,29
1823,28,1226,0,31
1824,34,782,0,27
1825,26,904,5,29
1826,35,857,5,31
1827,40,1863,0,24
1828,36,2167,15,30
1829,4,1130,0,33
1830,1,1319,5,29
1831,49,4654,15,27
1832,49,3722,10,27
1833,44,2328,0,30
1834,17,1541,0,24
1835,14,5133,15,27
1836,22,5149,15,23
1837,36,1723,5,28
1838,19,5287,15,31
1839,35,2000,10,27
1840,39,1294,0,28
1841,1,2523,15,26
1842,3,767,5,29
1843,28,7630,15,33
1844,18,1514,5,28
1845,2,3395,5,32
1846,2,962,0,25
1847,14,2431,5,33
1848,1,814,0,25
1849,30,6074,15,30
1850,38,5015,15,26
1851,33,1407,15,26
1852,7,876,0,35
1853,2,1300,0,25
1854,22,3194,5,29
1855,27,3496,10,30
1856,33,4923,15,29
1857,21,3737,5,23
1858,9,872,5,24
1859,16,870,5,26
1860,38,4954,15,26
1861,38,3977,15,27
1862,33,1840,10,25
1863,20,1655,0,33
1864,2,3430,0,29
1865,12,1349,0,36
1866,5,5632,15,27
1867,12,2782,0,25
1868,28,1770,5,28
1869,46,3977,15,30
1870,30,1355,0,24
1871,32,856,0,29
1872,6,2638,10,35
1873,46,728,0,27
1874,45,4752,15,25
1875,17,891,0,28
1876,33,1814,5,28
1877,5,2130,15,25
1878,35,4521,15,23
1879,0,2250,0,24
1880,40,6795,15,28
1881,33,580,0,31
1882,15,3256,10,28
1883,43,942,5,32
1884,32,507,0,23
1885,39,1981,5,30
1886,39,7557,15,29
1887,1,4033,15,26
1888,6,1412,0,33
1889,46,2693,15,25
1890,3,852,0,27
1891,5,1926,5,28
1892,17,1917,5,27
1893,12,1785,15,36
1894,3,3380,10,31
1895,19,7761,15,27
1896,36,6663,15,29
1897,3,2241,0,23
1898,40,2652,0,28
1899,12,6368,15,26
1900,36,1003,0,23
1901,6,2628,10,30
1902,27,1228,5,27
1903,1,1620,0,31
1904,41,3474,5,29
1905,49,734,0,27
1906,10,4819,15,28
1907,1,1257,5,23
1908,10,2029,5,28
1909,36,2129,0,26
1910,18,1846,5,33
1911,36,1021,5,33
1912,24,7221,15,26
1913,36,6454,15,26
1914,4,518,0,24
1915,46,1267,0,23
1916,1,699,0,23
1917,44,5617,15,25
1918,13,2608,5,28
1919,34,2604,15,27
1920,15,4107,15,26
1921,4,914,5,29
1922,47,829,0,27
1923,45,1567,5,30
1924,18,1522,0,32
1925,25,4506,15,24
1926,34,6449,15,26
1927,5,3942,10,26
1928,3,663,5,26
1929,28,1879,10,27
1930,0,3595,15,32
1931,21,2488,0,33
1932,21,7035,15,23
1933,45,787,0,28
1934,16,1074,5,30
1935,24,1836,5,32
1936,38,2035,10,26
1937,23,2897,5,25
1938,4,1927,5,31
1939,40,4814,15,25
1940,9,1098,0,32
1941,2,5077,15,31
1942,29,2443,5,39
1943,20,1224,0,24
1944,29,2094,5,27
1945,45,5168,15,28
1946,19,1094,0,39
1947,7,840,0,28
1948,19,2053,10,25
1949,42,2131,10,24
1950,1,2953,10,33
1951,21,677,5,26
1952,49,1778,0,27
1953,20,2704,10,25
1954,1,679,0,30
1955,24,1168,0,28
1956,48,3920,15,29
1957,33,2623,5,29
1958,42,972,0,22
1959,28,525,0,29
1960,41,1175,0,33
1961,49,904,0,25
1962,2,5528,15,29
1963,35,1183,10,22
1964,5,1707,10,28
1965,0,2222,5,23
1966,14,2424,5,28
1967,45,1507,5,27
1968,28,4806,15,29
1969,5,1191,0,28
1970,34,2385,15,27
1971,45,579,5,27
1972,10,1042,0,23
1973,29,528,0,31
1974,22,2062,15,31
1975,33,3176,0,28
1976,46,2146,10,31
1977,14,2257,5,26
1978,34,2179,5,30
1979,15,2545,10,25
1980,26,1026,5,29
1981,11,3412,10,30
1982,12,1322,5,23
1983,2,969,0,25
1984,48,2169,0,26
1985,13,1653,5,27
1986,30,612,0,32
1987,45,2556,0,27
1988,19,525,0,29
1989,10,645,0,21
1990,33,902,0,28
1991,9,991,0,30
1992,35,6428,15,30
1993,29,1290,10,33
1994,27,1701,0,30
1995,2,2364,5,26
1996,10,3427,15,32
1997,48,1683,0,26
1998,16,1020,0,33
1999,7,634,0,25
2000,33,1565,0,27
2001,11,550,0,27
2002,5,2890,10,30
2003,9,561,0,26
2004,12,1154,0,29
2005,40,3289,5,29
2006,46,2052,5,28
2007,44,2161,5,30
2008,47,2111,10,26
2009,34,1170,0,28
2010,37,3671,5,29
2011,41,1696,0,29
2012,6,679,0,34
2013,20,2267,10,27
2014,19,562,0,27
2015,25,506,0,28
2016,46,2296,10,25
2017,31,1908,5,29
2018,23,2099,5,26
2019,35,671,0,27
2020,35,9411,15,41
2021,39,1040,5,26
2022,49,10464,15,28
2023,10,2588,0,32
2024,26,2798,10,35
2025,44,5771,15,29
2026,36,3468,15,23
2027,18,902,0,32
2028,13,2222,15,25
2029,9,2797,5,25
2030,48,3253,5,27
2031,25,971,5,23
2032,49,6221,15,23
2033,49,2006,5,27
2034,1,523,0,33
2035,49,1164,0,23
2036,24,840,5,28
2037,17,4381,15,32
2038,46,1407,0,25
2039,37,3791,0,32
2040,47,1010,0,29
2041,26,7406,15,27
2042,37,2119,5,32
2043,24,611,0,29
2044,34,1827,5,32
2045,37,2231,10,26
2046,3,2012,10,25
2047,41,2842,15,24
2048,7,758,0,26
2049,49,1425,5,37
2050,44,709,5,30
2051,11,2917,15,30
2052,14,627,0,25
2053,32,629,0,30
2054,42,4404,10,26
2055,32,1398,10,25
2056,7,9123,15,24
2057,14,3321,15,27
2058,22,3266,10,27
2059,47,860,0,27
2060,7,757,0,23
2061,37,840,0,30
2062,9,1755,0,28
2063,7,5094,15,30
2064,19,2327,5,24
2065,39,752,0,28
2066,37,3981,15,27
2067,37,3830,15,30
2068,27,1031,0,30
2069,37,4083,15,31
2070,10,3437,10,26
2071,47,2523,0,28
2072,34,6431,15,29
2073,18,4172,15,27
2074,3,2954,15,33
2075,8,2634,10,25
2076,38,4323,15,22
2077,34,1447,0,35
2078,15,970,0,25
2079,8,2427,10,30
2080,15,717,0,28
2081,1,1428,0,33
2082,6,2262,10,24
2083,40,5194,15,26
2084,38,997,0,33
2085,35,3950,15,28
2086,29,12926,15,29
2087,47,1041,0,37
2088,41,6427,15,27
2089,15,2221,10,32
2090,4,4798,15,25
2091,15,1076,0,32
2092,32,6870,15,30
2093,20,998,0,36
2094,26,1085,0,25
2095,12,1193,5,28
2096,32,3867,10,24
2097,27,1967,5,38
2098,38,3469,15,27
2099,4,625,0,34
2100,36,1198,0,28
2101,18,1675,5,28
2102,35,2830,10,25
2103,10,5792,15,24
2104,1,14049,15,32
2105,5,1638,5,24
2106,15,1332,0,27
2107,40,3182,15,25
2108,40,4312,15,26
2109,12,4375,15,25
2110,3,518,0,29
2111,14,1563,15,25
2112,40,1153,0,30
2113,17,3852,15,28
2114,25,890,0,23
2115,8,1050,0,28
2116,24,2471,5,26
2117,46,1295,0,30
2118,22,7015,15,28
2119,49,2860,0,27
2120,44,3050,15,25
2121,19,764,5,27
2122,9,3936,15,29
2123,2,759,0,31
2124,43,535,0,32
2125,6,1063,5,27
2126,45,984,5,32
2127,11,2085,5,33
2128,23,5620,15,21
2129,14,1238,5,24
2130,27,1140,5,22
2131,1,4651,15,29
2132,25,3085,5,25
2133,47,4190,15,26
2134,17,4409,10,29
2135,26,4101,5,32
2136,18,2242,5,23
2137,10,663,0,29
2138,13,1067,0,30
2139,33,1598,5,25
2140,25,7077,15,27
2141,1,2943,10,31
2142,43,580,5,32
2143,1,2716,15,27
2144,35,666,10,24
2145,24,2072,5,28
2146,7,3159,15,24
2147,13,1999,5,28
2148,49,528,0,26
2149,43,1518,0,26
2150,37,620,0,28
2151,38,2380,15,26
2152,15,2133,10,32
2153,34,3244,15,26
2154,47,2042,15,24
2155,32,838,0,32
2156,26,662,0,29
2157,23,9906,15,25
2158,22,2687,5,25
2159,40,3988,15,32
2160,23,3842,15,28
2161,32,859,5,25
2162,38,1912,5,25
2163,44,883,0,31
2164,33,5596,15,29
2165,36,2538,5,31
2166,7,1132,5,31
2167,49,812,0,30
2168,8,573,0,35
2169,12,1529,5,26
2170,36,2619,10,24
2171,39,1595,10,32
2172,22,5740,15,24
2173,39,1316,5,23
2174,28,744,0,28
2175,8,2166,5,32
2176,7,1349,0,22
2177,33,1795,0,28
2178,30,6856,15,28
2179,27,1568,10,27
2180,3,2205,10,25
2181,6,2637,15,24
2182,14,661,0,27
2183,17,1846,0,31
2184,6,3316,15,27
2185,36,1255,5,29
2186,6,1284,5,22
2187,22,1157,0,32
2188,21,1745,5,28
2189,5,8306,15,30
2190,36,7096,15,24
2191,1,1365,0,28
2192,7,1828,0,29
2193,1,2746,10,29
2194,34,3350,15,25
2195,19,1032,5,35
2196,23,1141,0,27
2197,5,1558,0,25
2198,20,2291,0,25
2199,29,3256,10,26
2200,35,1304,0,27
2201,35,1170,0,35
2202,18,1430,5,23
2203,8,3423,15,24
2204,9,1409,0,24
2205,35,678,0,36
2206,28,2347,5,26
2207,38,9248,15,27
2208,39,822,0,28
2209,26,766,10,33
2210,3,1502,0,25
2211,25,1522,0,27
2212,1,763,0,24
2213,21,1038,0,24
2214,12,1287,5,27
2215,11,2995,15,33
2216,47,1846,5,29
2217,20,1207,0,30
2218,47,1985,5,22
2219,49,4460,15,25
2220,10,3221,15,27
2221,46,686,0,25
2222,37,3249,10,29
2223,25,2218,5,32
2224,1,7239,15,27
2225,36,755,0,29
2226,47,1575,5,29
2227,21,1365,0,31
2228,28,567,0,27
2229,23,1210,0,25
2230,14,954,10,27
2231,11,4083,15,34
2232,19,1903,5,31
2233,31,5123,15,28
2234,9,4269,15,29
2235,36,3776,10,28
2236,30,4645,10,28
2237,27,1419,5,26
2238,36,2165,10,27
2239,7,1694,10,33
2240,19,2881,10,31
2241,11,5875,15,26
2242,1,1706,10,29
2243,34,925,0,28
2244,11,1871,5,29
2245,29,606,0,26
2246,44,1591,0,26
2247,34,1342,15,30
2248,6,1178,5,25
2249,38,2945,15,28
2250,31,5607,10,33
2251,15,1595,5,30
2252,17,1638,10,26
2253,25,631,0,27
2254,48,639,0,24
2255,42,5921,15,23
2256,21,5807,15,29
2257,33,925,0,30
2258,37,3772,15,30
2259,2,8044,15,30
2260,2,2215,5,25
2261,16,1265,0,28
2262,40,628,0,29
2263,8,2334,10,30
2264,15,2996,10,28
2265,46,2396,10,33
2266,25,1120,10,30
2267,3,1337,0,30
2268,13,5824,15,26
2269,15,812,0,28
2270,6,2357,5,25
2271,2,7278,15,31
2272,7,1438,0,28
2273,24,1485,5,29
2274,9,733,5,28
2275,23,870,0,29
2276,11,1504,0,30
2277,19,5503,15,29
2278,13,2463,10,26
2279,8,1474,0,29
2280,18,882,10,25
2281,30,1773,0,26
2282,2,1443,5,27
2283,8,4166,15,27
2284,6,885,0,32
2285,9,906,0,29
2286,29,5737,15,29
2287,14,2133,0,25
2288,3,1210,0,29
2289,19,1709,15,26
2290,19,8142,15,30
2291,46,3926,15,34
2292,42,4258,15,22
2293,42,664,0,28
2294,46,867,0,28
2295,44,1956,0,25
2296,45,801,0,26
2297,46,3332,10,30
2298,22,6023,15,34
2299,13,730,0,27
2300,3,2938,5,31
2301,13,2292,5,29
2302,27,590,0,27
2303,37,1828,0,29
2304,19,1854,5,27
2305,12,1034,0,25
2306,14,3409,10,27
2307,18,1752,0,29
2308,7,4690,10,32
2309,21,5026,15,30
2310,10,3951,15,27
2311,0,520,0,32
2312,41,1709,5,23
2313,46,1152,5,28
2314,10,1533,0,27
2315,18,1812,5,28
2316,47,763,0,28
2317,2,1056,5,25
2318,23,3179,5,30
2319,40,617,0,27
2320,20,7085,15,28
2321,16,2824,5,29
2322,27,2771,10,26
2323,45,2659,10,31
2324,38,501,0,26
2325,26,8147,15,24
2326,39,1488,10,28
2327,30,617,5,25
2328,49,1452,10,29
2329,24,1907,5,25
2330,13,4724,15,23
2331,18,1089,0,29
2332,26,11021,15,32
2333,44,989,0,32
2334,37,1305,0,29
2335,22,1416,5,34
2336,3,4606,15,26
2337,6,3351,15,27
2338,48,1171,5,27
2339,38,747,5,24
2340,16,1463,0,34
2341,42,4473,15,28
2342,39,12431,15,29
2343,2,1909,10,28
2344,46,841,0,26
2345,5,1022,0,27
2346,19,763,5,27
2347,16,1968,5,27
2348,43,5348,15,30
2349,10,3327,5,25
2350,45,6651,15,29
2351,39,5070,15,34
2352,32,4535,15,27
2353,43,11836,15,31
2354,6,1587,0,23
2355,30,1786,0,26
2356,7,579,0,27
2357,20,3069,5,34
2358,6,3243,5,35
2359,25,1989,10,27
2360,17,2274,15,25
2361,8,1192,0,28
2362,30,596,0,29
2363,47,524,0,22
2364,11,1102,10,25
2365,26,1319,0,30
2366,4,579,0,25
2367,19,3494,15,27
2368,12,2597,10,22
2369,20,1656,5,26
2370,10,1798,10,25
2371,39,11463,15,25
2372,35,804,0,25
2373,10,1929,10,27
2374,25,2059,5,22
2375,49,1968,5,29
2376,9,2463,5,29
2377,18,1382,10,30
2378,38,1087,5,27
2379,41,3310,0,29
2380,12,2026,5,26
2381,48,996,0,24
2382,43,2172,10,27
2383,31,1524,10,28
2384,10,2957,10,33
2385,36,2873,10,26
2386,36,2491,5,27
2387,25,1308,10,28
2388,19,1384,0,25
2389,14,2389,5,29
2390,5,1858,5,30
2391,22,2675,0,28
2392,40,814,0,25
2393,13,1774,5,26
2394,33,1305,0,31
2395,14,1021,0,26
2396,24,2925,5,28
2397,14,4785,15,32
2398,22,1743,0,26
2399,4,3544,15,28
2400,29,7074,15,30
2401,5,1913,10,25
2402,30,594,0,24
2403,49,4576,15,31
2404,37,1987,0,25
2405,23,786,0,23
2406,43,1243,5,34
2407,34,5230,15,26
2408,34,825,0,29
2409,44,6875,15,32
2410,28,3534,15,27
2411,4,1735,15,27
2412,12,2635,10,34
2413,24,876,10,30
2414,25,994,5,31
2415,14,1653,5,25
2416,34,1796,0,30
2417,33,3405,5,28
2418,5,1918,15,34
2419,14,6026,15,31
2420,14,1007,0,30
2421,9,2068,5,23
2422,44,7127,15,27
2423,15,1802,5,32
2424,7,1744,0,26
2425,48,2097,0,29
2426,48,6927,15,25
2427,36,1014,0,26
2428,4,8496,15,24
2429,3,913,10,27
2430,39,4565,15,33
2431,0,857,0,27
2432,2,1011,5,26
2433,44,2636,5,33
2434,39,5117,10,22
2435,1,1968,10,30
2436,22,1245,0,25
2437,37,2787,15,23
2438,44,6771,15,30
2439,12,1053,5,28
2440,2,2754,5,29
2441,31,1014,0,26
2442,13,1444,15,28
2443,22,805,10,29
2444,12,2654,15,26
2445,38,3204,15,31
2446,44,2004,0,27
2447,1,5050,15,23
2448,5,2789,10,25
2449,42,3871,15,30
2450,37,4709,15,28
2451,1,800,5,27
2452,48,5565,15,26
2453,42,2785,0,29
2454,3,753,0,31
2455,25,3663,15,37
2456,3,5202,15,26
2457,19,1021,0,31
2458,34,2485,5,25
