payments,email,opened,agreement,credit_limit,risk_score
750,0,0.0,0.0,1955.169431689168,0.6293990995535463
630,0,0.0,0.0,820.4922359810588,0.3938104727302298
670,1,0.0,0.0,1363.0288484674536,0.5251097638971837
570,1,0.0,0.0,968.3926035355705,0.4604712679987742
660,1,1.0,1.0,1335.3548748879052,0.5139725493591082
620,0,0.0,0.0,980.2614980102426,0.4667207334805291
570,1,1.0,1.0,965.6417241710355,0.445330409051236
970,1,0.0,0.0,2161.700733086888,0.6307498867634951
580,0,0.0,0.0,536.1860086311407,0.3116373880592347
620,1,0.0,0.0,1488.334586853098,0.5539109763722636
670,0,0.0,0.0,1209.3885072215621,0.5085912904883049
750,1,0.0,0.0,1809.133196494933,0.5979274695518846
650,0,0.0,0.0,1067.4108996765062,0.48411425062485497
580,0,0.0,0.0,1115.2722474702246,0.4890106683390675
770,1,0.0,0.0,1380.504470729954,0.5343207313197728
710,1,1.0,0.0,1129.7900576324128,0.4812816674001466
770,0,0.0,0.0,1405.7922530383462,0.5296268754884017
540,1,1.0,0.0,866.1261175817862,0.4219269731002684
910,0,0.0,0.0,1779.1675056641643,0.586357928561459
670,0,0.0,0.0,1226.7276079242922,0.502422288773556
720,1,0.0,0.0,1524.9943884156978,0.5666184454247815
700,1,1.0,0.0,1405.9599537520362,0.5609527729764601
730,1,1.0,1.0,1367.6149475876769,0.5420465003151733
800,0,0.0,0.0,1279.4399755436534,0.5203183830937411
520,1,0.0,0.0,828.3417083101493,0.3918279762271738
530,0,0.0,0.0,593.6344567502834,0.329783103449082
690,1,0.0,0.0,1312.4154877213002,0.5300320833785305
640,1,0.0,0.0,739.6375228652795,0.38849426752509136
620,1,0.0,0.0,1017.9844016467607,0.4570298759510078
650,0,0.0,0.0,1469.0188143407106,0.5668832641928653
720,0,0.0,0.0,1497.247560084115,0.5497978464854869
790,0,0.0,0.0,1247.376217721856,0.5279616507066136
910,0,0.0,0.0,2376.9788209027615,0.6525265784987712
600,1,0.0,0.0,900.7592912078262,0.43870158041437446
510,1,0.0,0.0,841.6187105901381,0.40968493533112693
660,0,0.0,0.0,1156.8635276933967,0.482783143500628
760,0,0.0,0.0,1855.331411284909,0.6103426755819737
520,0,0.0,0.0,306.1859873589249,0.2022904436444242
670,1,0.0,0.0,1165.6473550014307,0.49418492175447415
640,1,1.0,1.0,1027.080101060671,0.45898715792821987
620,1,1.0,0.0,1344.512839921638,0.5229167286243603
700,0,0.0,0.0,2363.2557827562655,0.6507307026920731
530,0,0.0,0.0,787.7308365444268,0.376254670282278
630,1,1.0,0.0,1467.880685662002,0.549368005775907
790,0,0.0,0.0,1622.0839525550953,0.5794763595851109
630,0,0.0,0.0,302.2825773953889,0.20138264787246948
630,0,0.0,0.0,1291.6060600269805,0.5179314838426818
420,1,1.0,0.0,556.302160476427,0.3321235009382763
590,1,1.0,0.0,1324.3525966667496,0.5151493714751881
590,1,1.0,1.0,1121.6112157789353,0.4731572909354529
810,0,0.0,0.0,1429.3247426191672,0.5523257348618843
680,0,0.0,0.0,931.9653720316583,0.43204898114703927
660,0,0.0,0.0,1023.5025045909313,0.4657573617810766
660,0,0.0,0.0,679.8037348874445,0.3491161616545664
580,1,1.0,0.0,1049.5100837249086,0.4645425591967194
810,1,1.0,0.0,1819.4149675772178,0.5988310187565329
710,1,1.0,0.0,835.4529065438477,0.4037077152871085
650,0,0.0,0.0,808.3193847299901,0.4074185087642233
480,0,0.0,0.0,789.4689807725978,0.40944626405122403
690,0,0.0,0.0,1076.643974631988,0.47826169744034813
620,1,0.0,0.0,1455.8374732762813,0.5517181568237315
760,1,0.0,0.0,2245.0622822392047,0.669581285702627
520,0,0.0,0.0,1128.0408530403515,0.49429057868443577
920,1,0.0,0.0,3297.970850080982,0.7326690652131703
700,0,0.0,0.0,1140.7424288757904,0.49951963333410854
670,1,0.0,0.0,2093.639725886735,0.6445561871425882
620,0,0.0,0.0,719.2122958760743,0.3621209806269814
740,1,1.0,1.0,991.8262291531828,0.4683899181226489
420,0,0.0,0.0,799.9282965440755,0.3860201151546403
790,1,1.0,0.0,1821.1416392886733,0.6139786972261376
590,1,1.0,1.0,843.2921112448234,0.43148993204072755
690,0,0.0,0.0,934.1061618558539,0.4410414150907504
660,0,0.0,0.0,1182.5197258552603,0.5178240513741748
600,1,0.0,0.0,896.5605142935074,0.4388932269630383
670,0,0.0,0.0,1324.3120397453015,0.5138587020032407
630,1,1.0,1.0,1279.3372243937422,0.5134536630050179
720,1,0.0,0.0,1371.9069966383518,0.5451134116844143
720,1,0.0,0.0,1034.386461013588,0.4597456642220613
580,0,0.0,0.0,647.0333440168075,0.357815113611789
640,1,1.0,1.0,876.8954841726011,0.4173041308673154
650,0,0.0,0.0,1278.4175459170033,0.522084726169356
680,0,0.0,0.0,1374.1331459807818,0.5323884876945129
670,0,0.0,0.0,2051.9407414985326,0.6206051832084005
670,1,0.0,0.0,1231.725135739077,0.49785741817286894
600,1,0.0,0.0,960.3444112575046,0.44264550446837003
580,1,1.0,1.0,731.6070205758708,0.37828425760727874
550,1,0.0,0.0,1179.2457795539876,0.5012650545255296
600,0,0.0,0.0,642.4398138375541,0.3287012543118286
730,0,0.0,0.0,1343.3899692584512,0.5147895927361902
760,1,1.0,1.0,1520.620498597241,0.5528543238835404
620,1,0.0,0.0,989.9984549134368,0.4821820703265715
830,0,0.0,0.0,992.4727318193283,0.4615283654160447
620,1,0.0,0.0,1305.095813546628,0.5331908206942765
570,1,1.0,1.0,938.2631458585352,0.4488714215655523
770,0,0.0,0.0,1910.1597554517082,0.6238555448442343
570,0,0.0,0.0,581.9907312475503,0.33033504939433045
520,1,0.0,0.0,927.8207915547956,0.44115969251079007
720,0,0.0,0.0,1668.842431482484,0.5947315716260257
720,0,0.0,0.0,989.0857930483548,0.44568039901513207
660,0,0.0,0.0,870.6632177498809,0.4295466380271146
650,1,0.0,0.0,934.3859777821693,0.4430894300285862
480,1,0.0,0.0,690.4134682113001,0.34083804960532316
600,1,1.0,1.0,718.7644708165333,0.37193074063507836
700,1,1.0,0.0,1478.6436393428462,0.5543041848651404
610,1,1.0,1.0,1101.937387329158,0.45013322189480304
650,1,0.0,0.0,1471.3254205343446,0.5731898370424138
720,0,0.0,0.0,1383.813227768833,0.5325745167706372
910,0,0.0,0.0,2019.9260063700212,0.6356618315539331
790,1,1.0,0.0,1320.45154213673,0.49769068711193143
920,1,1.0,0.0,2302.6183578083833,0.6459001954615365
740,1,1.0,0.0,1370.8562019130684,0.5182247232084377
600,1,1.0,1.0,1464.1978419735806,0.5363405034395998
450,1,0.0,0.0,601.5618464445872,0.35375003186761556
670,1,0.0,0.0,1343.423441064142,0.5410139999180159
590,0,0.0,0.0,1164.1388992768298,0.49162018082327785
670,1,0.0,0.0,984.2632954832516,0.44617019188241963
680,1,1.0,1.0,708.6152313792182,0.39526357439411935
750,1,1.0,0.0,1628.1338145968004,0.5661794845404946
710,1,1.0,1.0,654.6383325611539,0.3558650925432096
620,1,0.0,0.0,2262.867307575398,0.6528106975556556
650,1,1.0,1.0,720.8720760450306,0.37454859033326104
640,1,1.0,0.0,1205.6188369257218,0.5088054169066475
850,0,0.0,0.0,1743.521555625112,0.587383353269333
540,1,1.0,0.0,804.2573229330995,0.39964601693875007
630,0,0.0,0.0,530.4309202458477,0.32012310211391326
530,1,0.0,0.0,559.2940434225249,0.32546633566021027
680,0,0.0,0.0,1035.8241499557569,0.47228438437977077
770,1,0.0,0.0,1958.4700656203634,0.610713741254677
650,1,1.0,0.0,850.8879919783315,0.4332807143020741
560,0,0.0,0.0,825.2086163428363,0.41389488376816685
620,0,0.0,0.0,1150.1360808191146,0.4887610944386696
640,1,1.0,1.0,1212.4382649342062,0.5078555055863537
600,1,0.0,0.0,772.3755166138556,0.38790251979118845
900,0,0.0,0.0,2781.6408399830534,0.6952251709489364
740,1,1.0,0.0,1263.366643783011,0.5135565035169347
860,0,0.0,0.0,1583.2472765580123,0.5712076055148568
710,1,0.0,0.0,890.2173482428121,0.4434603453424318
430,1,1.0,1.0,911.7751739468196,0.4289070501402861
630,0,0.0,0.0,1179.7487934273931,0.48864795266248034
680,0,0.0,0.0,668.7077262288786,0.3466789853105287
550,0,0.0,0.0,762.1817870922509,0.40019409594884287
490,1,0.0,0.0,971.7168382028934,0.46289585377909986
620,1,0.0,0.0,814.5625224264236,0.3768795699256173
750,0,0.0,0.0,1084.5697614591402,0.477706432515538
590,0,0.0,0.0,894.801669896068,0.43115017816205337
440,0,0.0,0.0,551.1086547575192,0.3300655825895398
640,0,0.0,0.0,1374.014406875387,0.5412095030677785
820,0,0.0,0.0,2291.7332829768866,0.6589961202782879
720,0,0.0,0.0,1285.5216637990309,0.5127511233375112
810,0,0.0,0.0,1373.3190103470697,0.5496300066807206
660,0,0.0,0.0,1098.4713339897883,0.5069773675501115
940,1,0.0,0.0,1500.5834602606672,0.5568381709255906
620,0,0.0,0.0,694.1964279454016,0.37861424195325194
710,1,1.0,1.0,892.885291566604,0.43126153901618103
780,0,0.0,0.0,952.6693661259278,0.42853764242155085
560,1,1.0,0.0,1191.418513395355,0.5075815621400902
570,1,1.0,0.0,1272.8918696094843,0.5171047863046101
710,1,0.0,0.0,1525.7262572340805,0.5672582981341342
720,1,0.0,0.0,1394.4990579739533,0.5439153748234189
660,1,1.0,1.0,983.9236803383724,0.4601177415100629
660,1,0.0,0.0,1187.9444427116518,0.49770257642386906
870,1,1.0,0.0,1430.5993038765348,0.5432528023977456
650,0,0.0,0.0,886.798386378743,0.4357709289157809
660,0,0.0,0.0,1241.1399544995877,0.5083710355124548
850,0,0.0,0.0,2174.8304201835654,0.6354350325174405
510,1,0.0,0.0,593.1402559750754,0.33278029664861714
630,1,1.0,1.0,1095.7117317533405,0.45136017567629744
640,1,0.0,0.0,1151.3867260573368,0.4767915999277696
700,0,0.0,0.0,1338.7942311596016,0.5109612058102042
820,0,0.0,0.0,2321.7544927220397,0.6676220843915239
570,1,0.0,0.0,686.7312239181196,0.36849952966776695
700,0,0.0,0.0,1459.0936735241764,0.5504681649251493
640,0,0.0,0.0,1108.8344192729814,0.4981826728759491
610,1,1.0,1.0,607.8874280257911,0.3418913248764172
690,1,1.0,0.0,974.7415346559992,0.445158031751178
500,0,0.0,0.0,963.9099434288445,0.45237885537923334
710,0,0.0,0.0,1244.4357400160202,0.5186136054194438
720,0,0.0,0.0,1976.1165935263907,0.6188842652348528
600,0,0.0,0.0,618.0156812585932,0.3289514169588856
720,0,0.0,0.0,513.7606059689066,0.30506088814540705
690,0,0.0,0.0,1168.0470990709055,0.4863674032734404
690,1,1.0,0.0,1717.7628558954655,0.593242057108181
610,0,0.0,0.0,1063.258242892482,0.4661536030275094
820,0,0.0,0.0,2136.678619487724,0.6498104082760624
720,0,0.0,0.0,1436.7364671523496,0.5571078950054082
640,0,0.0,0.0,888.9161215168878,0.413368285631862
680,0,0.0,0.0,1810.9117900905148,0.5961897873569555
750,1,1.0,0.0,1582.5826390416862,0.5753886319575469
660,1,0.0,0.0,1261.6073365779719,0.5253703079689217
520,1,1.0,1.0,513.614964470032,0.305896463201866
620,0,0.0,0.0,1200.9955312531094,0.5111679723429212
810,0,0.0,0.0,1916.5340981073232,0.6251845383745988
660,0,0.0,0.0,1297.6871614620006,0.5216344071789525
670,1,0.0,0.0,1380.5229006081734,0.5231880779609016
790,0,0.0,0.0,2127.398274672847,0.6390102174960572
670,0,0.0,0.0,812.1186503665697,0.41399103375739427
740,0,0.0,0.0,952.6980654526831,0.45242714120069843
740,1,1.0,0.0,1725.4946501410686,0.6022771409151747
720,0,0.0,0.0,921.0231849034816,0.4462651336243316
760,1,0.0,0.0,1727.071572986079,0.5871712629417466
590,0,0.0,0.0,713.6732144364524,0.3654452587726594
610,0,0.0,0.0,798.8493402961404,0.4028818290045253
830,0,0.0,0.0,1388.698577639877,0.5502842635751624
460,0,0.0,0.0,470.2109308694729,0.3038906242068885
610,1,0.0,0.0,1005.476116798388,0.443050041725727
740,1,1.0,0.0,1629.667197231333,0.5739762118396271
710,1,1.0,1.0,605.4305128671411,0.3534540548548895
720,1,0.0,0.0,1632.488974531653,0.5776656703627047
590,0,0.0,0.0,1025.4950127074808,0.4570046217549412
680,0,0.0,0.0,500.3041532333822,0.2874772230604625
550,1,0.0,0.0,633.7464738579868,0.35752359608564493
510,0,0.0,0.0,663.4196876599765,0.37640729530778666
740,0,0.0,0.0,1783.6566164305782,0.5831346268900541
820,1,0.0,0.0,1370.6635446904538,0.5370862890350021
620,1,0.0,0.0,1283.5194503711057,0.5239736663170607
690,1,0.0,0.0,1479.9410902297725,0.5611920623537681
870,1,0.0,0.0,2197.809403811685,0.6379099207842301
560,0,0.0,0.0,1094.5603975238032,0.4745770457753096
630,1,0.0,0.0,804.263100732226,0.3995414982130045
750,1,0.0,0.0,1995.018243267227,0.6174805264920945
670,0,0.0,0.0,1215.7056293779979,0.4951155836222595
670,0,0.0,0.0,984.0080707921692,0.43983967908006727
660,1,0.0,0.0,1077.664109768139,0.46964815341002686
450,1,1.0,0.0,958.6753941279966,0.4419182031726536
630,1,1.0,1.0,670.7687432956644,0.34084672055379484
620,1,1.0,1.0,1237.070339961124,0.49827568639598835
610,0,0.0,0.0,1058.7630114657852,0.47163311664824253
670,1,1.0,1.0,1107.3670098666369,0.48457247676473664
650,0,0.0,0.0,1131.4527359236292,0.4810891031463671
570,0,0.0,0.0,1550.568471359672,0.5572307090970247
740,0,0.0,0.0,1666.3719054475819,0.5896227055399453
690,0,0.0,0.0,1054.2282533559717,0.4806750404140561
620,0,0.0,0.0,822.1471631688905,0.40264608110928446
760,0,0.0,0.0,2536.328669008708,0.6701728855015197
680,0,0.0,0.0,1565.062228936745,0.5810512968541258
620,0,0.0,0.0,1273.7383457515198,0.5135094297724321
630,1,0.0,0.0,1287.2106709446932,0.5112792512701159
590,0,0.0,0.0,1109.1922734681134,0.4836444304829733
760,1,0.0,0.0,1833.2618120803609,0.6049043350371891
580,0,0.0,0.0,1317.7694406956111,0.5264214319697773
570,0,0.0,0.0,810.8701432059663,0.42232642115895097
580,1,0.0,0.0,1183.7677906826236,0.4959052781270047
710,1,1.0,1.0,1654.9904572158198,0.5615870872180208
580,0,0.0,0.0,1294.4921842317642,0.5148558951654805
570,1,1.0,1.0,1172.3672955096126,0.48135310518283586
840,0,0.0,0.0,2220.5409773659076,0.6598640769888227
730,0,0.0,0.0,819.5936558834253,0.4002686631988272
690,0,0.0,0.0,1146.7902131045332,0.47779211908219626
730,0,0.0,0.0,1044.1555215442506,0.46772362379855736
590,1,1.0,1.0,592.4253722880218,0.3541715645406385
680,0,0.0,0.0,981.8627462405635,0.44450600444642213
490,1,1.0,1.0,1009.5335069472687,0.4450715848720732
640,0,0.0,0.0,1275.366429134021,0.5319268602378087
600,1,1.0,1.0,628.2609644062543,0.345340197541063
790,0,0.0,0.0,1595.908143278625,0.5809907447658947
530,0,0.0,0.0,688.0039882756787,0.3464518677078095
600,0,0.0,0.0,904.4547246351233,0.4191322897794276
610,1,1.0,1.0,827.793531791046,0.4054074042943799
770,0,0.0,0.0,1908.9799917272014,0.598494927395681
740,1,0.0,0.0,1810.1566602758287,0.5978111084756237
700,1,1.0,0.0,1915.6618098826848,0.601469809545273
630,1,1.0,1.0,789.7573883987648,0.39262406313168197
710,1,0.0,0.0,1292.03431153492,0.5179553132376722
680,1,0.0,0.0,1017.8485113064456,0.45561740593557776
630,0,0.0,0.0,1122.9176173256046,0.4723296417308564
720,1,1.0,0.0,1886.167595645887,0.6007347584912347
690,0,0.0,0.0,1230.567952313134,0.5015451361748102
640,1,0.0,0.0,929.0263670542112,0.43027250642619447
660,0,0.0,0.0,1531.5683598409128,0.5658343645155406
600,1,0.0,0.0,1387.6105336781568,0.5428415867802772
910,0,0.0,0.0,2375.988475155723,0.6649287243145034
740,0,0.0,0.0,1758.469611222792,0.6097369148565219
750,0,0.0,0.0,1599.7546038364462,0.5747095396930769
600,1,0.0,0.0,1097.7751806708213,0.4631167869573029
780,0,0.0,0.0,1358.5679701482763,0.526814649783651
690,0,0.0,0.0,1649.3341217818197,0.5841423807223838
690,1,0.0,0.0,917.7020604459699,0.4331798795770238
750,0,0.0,0.0,1606.1580434349758,0.5668073517287374
670,0,0.0,0.0,1053.092996812638,0.4879708494581084
670,0,0.0,0.0,804.7995889733644,0.40174609501640735
680,1,1.0,1.0,1139.3593586422546,0.48893713825926727
980,0,0.0,0.0,1913.8605332112832,0.6044111443407413
620,1,1.0,0.0,1004.1897725639833,0.47423433998550446
610,0,0.0,0.0,791.5584892424633,0.3899612161799194
560,0,0.0,0.0,801.5415355500434,0.4314465921628969
630,1,1.0,1.0,636.5879614342756,0.3431412792060098
820,1,1.0,0.0,1774.1530863463997,0.5984685073636422
330,1,1.0,0.0,413.36675163184975,0.26510822525431366
730,0,0.0,0.0,1607.039217730725,0.5428945613683737
720,0,0.0,0.0,787.9584543068485,0.3762771851536561
630,0,0.0,0.0,885.756801265924,0.4435196884925446
750,0,0.0,0.0,1415.6398956161324,0.5229290227040158
580,1,1.0,1.0,1016.9715415435863,0.4748248483881432
660,1,0.0,0.0,763.5348823096817,0.40748788448563755
650,1,0.0,0.0,1154.2783273435234,0.49989229323340645
700,1,0.0,0.0,1277.1499892067507,0.5326392721680271
750,1,0.0,0.0,1064.6721536237987,0.4584975296658659
480,0,0.0,0.0,272.07821894579706,0.18450917200330022
700,0,0.0,0.0,1733.2605902408484,0.5934382384531327
730,1,0.0,0.0,578.9897084244866,0.31757894222723365
700,0,0.0,0.0,1085.4376559319767,0.48449002134789737
610,1,0.0,0.0,888.1451782443551,0.4116522092460624
740,0,0.0,0.0,1662.0473315847435,0.6068283612275883
900,0,0.0,0.0,2172.1185100099133,0.6372679880309032
630,1,1.0,1.0,924.6360470928753,0.42156551632456973
730,1,1.0,1.0,1009.5951376539246,0.4534310411473649
610,0,0.0,0.0,692.42552722995,0.3730263511789601
690,0,0.0,0.0,1573.2511546580663,0.5729352159516806
560,0,0.0,0.0,516.3574135670056,0.3035343328300011
680,1,1.0,0.0,1080.3033999255724,0.47422003930063056
680,0,0.0,0.0,1437.6601448343897,0.5434240530397483
840,0,0.0,0.0,1815.6839898375104,0.5930362499609612
550,1,0.0,0.0,1083.1209529428256,0.48666297490027766
560,0,0.0,0.0,674.1339504878619,0.37648696487191347
920,1,0.0,0.0,2609.8264684684864,0.6903067551642402
650,0,0.0,0.0,1077.8278072571622,0.4600088752928774
750,0,0.0,0.0,863.7593277168374,0.4236086168272504
740,0,0.0,0.0,898.2267863985527,0.4308020944434205
880,1,1.0,1.0,2126.9092178605015,0.6570104017003285
570,1,1.0,1.0,450.46784426587755,0.26872096241240145
670,0,0.0,0.0,1113.6659145675685,0.49263243292511455
570,1,1.0,1.0,1045.0636693669692,0.4633094084109799
740,1,1.0,1.0,1505.7142976794394,0.5592628015060934
700,1,0.0,0.0,1422.502902243959,0.5480663254417159
480,1,0.0,0.0,827.1472678560015,0.41991084689248354
540,0,0.0,0.0,581.5124817219707,0.35240351355135796
560,0,0.0,0.0,811.25255069992,0.41888156265380766
610,1,0.0,0.0,940.2946848834853,0.44365563325788343
600,1,1.0,0.0,1198.155042254322,0.511570628020374
640,1,1.0,1.0,1234.5440774901838,0.5037928305455918
580,0,0.0,0.0,650.1826050742736,0.3495257121332352
670,0,0.0,0.0,1616.9448126636921,0.5733927908450881
640,1,1.0,0.0,1469.5560031700304,0.5476185619656966
720,0,0.0,0.0,1497.4086037597442,0.5674245582497105
660,0,0.0,0.0,1246.3803662327932,0.4973277303867923
640,0,0.0,0.0,538.554469852932,0.30539875710450887
690,1,0.0,0.0,896.852064112443,0.4422926830126236
630,0,0.0,0.0,1503.578690882161,0.5516194571398878
580,0,0.0,0.0,855.8323151956408,0.4039173913785102
650,1,1.0,0.0,1109.892339539913,0.4682017443752636
790,0,0.0,0.0,1623.8686948046468,0.5905149261835668
460,1,1.0,1.0,693.357892049168,0.3712291815364446
610,0,0.0,0.0,1073.713844059292,0.4623659392635412
820,1,0.0,0.0,2251.165597874656,0.6570203853052183
800,1,1.0,0.0,1934.3908114796936,0.612111152875246
650,0,0.0,0.0,1720.3802258749313,0.5898477306406688
490,1,0.0,0.0,961.0963701354448,0.46186769912097486
680,1,1.0,1.0,979.5412776176963,0.4509941278958447
580,0,0.0,0.0,842.1010689993794,0.4247595105591884
590,1,1.0,0.0,980.7104048876694,0.4483582645782946
660,0,0.0,0.0,1187.464172723773,0.49508701370678654
750,1,1.0,0.0,1815.5313054260064,0.614498181080089
700,0,0.0,0.0,547.5125924976305,0.3182999038538507
490,0,0.0,0.0,778.1323457260439,0.40516623351076525
860,1,1.0,1.0,1551.6083186957521,0.5751282536285147
610,0,0.0,0.0,896.3121015985879,0.43458295155670507
640,1,0.0,0.0,1257.5517009857704,0.5084947172974229
620,0,0.0,0.0,1104.1862488399254,0.46513639864609085
580,0,0.0,0.0,733.9822613467617,0.3796898478418371
600,0,0.0,0.0,939.8075556081176,0.43413684904086436
740,1,0.0,0.0,1622.7764978311207,0.5559365979265171
650,0,0.0,0.0,806.9819772900827,0.39216513404624426
540,1,0.0,0.0,345.302287496578,0.23379964876211265
710,0,0.0,0.0,1588.5047362776709,0.5735059752007886
770,1,1.0,1.0,762.5167610437121,0.379469413276039
720,1,0.0,0.0,748.1605847672481,0.36884321083663546
710,1,0.0,0.0,1460.3044032920272,0.5515492316432895
690,1,0.0,0.0,1098.6361157817485,0.4858560844355919
810,0,0.0,0.0,2254.9372164587544,0.6654347439824929
1000,1,1.0,0.0,3009.522718013611,0.7118402890926913
670,0,0.0,0.0,1582.2624161821072,0.5649306730903452
580,1,1.0,0.0,1074.9243713952162,0.48900566045958294
610,0,0.0,0.0,506.6170822764409,0.29437516097965133
600,0,0.0,0.0,638.4878142725585,0.3674564991025575
610,1,0.0,0.0,640.3969178137172,0.34657717205798505
790,1,0.0,0.0,1345.5107711514347,0.5423849144441552
690,0,0.0,0.0,939.3600849415233,0.4517804865105264
550,0,0.0,0.0,718.2566478104216,0.36287069883230666
520,1,1.0,0.0,648.9001621247954,0.37833178923234995
740,0,0.0,0.0,2325.3483550877854,0.6607738822789732
690,0,0.0,0.0,1160.2907000387233,0.49335151900919183
690,1,1.0,1.0,1124.6558245151664,0.4848278123586552
630,0,0.0,0.0,1549.9006243442554,0.5632637246115064
670,0,0.0,0.0,2142.4859516165216,0.6248031857788315
740,1,1.0,0.0,2269.838284738218,0.6629235114492132
720,0,0.0,0.0,1574.3996483671826,0.566688946668916
490,1,1.0,1.0,819.1614687821467,0.3822792372778478
890,0,0.0,0.0,1812.577940006619,0.6000426367727935
640,0,0.0,0.0,1060.2204153426437,0.48161874216099687
630,0,0.0,0.0,801.6338850839222,0.3888929547607386
540,0,0.0,0.0,978.6352475320449,0.46391189419003825
650,1,1.0,1.0,1330.4070890958408,0.5179795695497296
540,1,0.0,0.0,1162.5169123697028,0.49898619605465366
460,0,0.0,0.0,1008.9563384533017,0.46107243146363014
840,0,0.0,0.0,1912.74117317644,0.620264560524657
700,1,1.0,1.0,740.013036012497,0.3794353689145767
780,0,0.0,0.0,1631.0944342421135,0.569566950497124
780,1,0.0,0.0,861.5578500441217,0.4324497269459894
590,1,1.0,0.0,1084.7187039562873,0.4775401615880357
630,1,0.0,0.0,1068.2628045304273,0.45913930767356276
560,1,1.0,1.0,1420.7308279877573,0.5681197920520755
610,0,0.0,0.0,972.4105081937792,0.4269956832192536
440,1,0.0,0.0,508.1608469684528,0.31153746232394885
620,1,1.0,1.0,855.9819237533837,0.3991173904204074
680,0,0.0,0.0,1433.9239933377598,0.5387957085523412
660,1,0.0,0.0,1049.5491011060603,0.45499566769613004
670,1,0.0,0.0,2148.5347016884166,0.6397522985396281
520,0,0.0,0.0,1020.9306947492429,0.4764197691910249
660,0,0.0,0.0,1168.9782078975425,0.4783027584435068
570,0,0.0,0.0,595.1267415986102,0.3275528489498326
700,0,0.0,0.0,1864.4627966373366,0.6108761012062821
720,1,1.0,1.0,1336.1053721636224,0.524548283798446
630,0,0.0,0.0,335.17432498069337,0.21588926970332342
740,1,1.0,0.0,1196.087689699465,0.4842047780151597
690,1,0.0,0.0,1170.3161512163388,0.5001233023203163
650,0,0.0,0.0,902.2726636057035,0.4277133693278462
620,0,0.0,0.0,744.8439496321054,0.40407400977254004
700,0,0.0,0.0,1069.6892213089325,0.46715322410022203
900,0,0.0,0.0,2201.7929783731706,0.6571923521120187
710,1,1.0,0.0,1197.4175127695296,0.4921485654128638
590,1,1.0,1.0,1111.781428121294,0.49643135011519707
850,0,0.0,0.0,1540.1196121112698,0.5658935595246293
680,1,0.0,0.0,894.0984562805985,0.42086235981276765
560,1,1.0,1.0,556.1430227357638,0.3080939497961654
950,0,0.0,0.0,2634.060957926299,0.699720379609471
710,1,1.0,1.0,1284.2698920136495,0.5267447299348889
650,0,0.0,0.0,964.3687534339815,0.44020558656892805
620,1,0.0,0.0,798.1570524541801,0.3950784277943773
540,0,0.0,0.0,764.2805997939644,0.39293665225233554
810,0,0.0,0.0,2003.5553958749276,0.6152417618184286
550,1,0.0,0.0,419.97085651986134,0.24197393087955055
570,0,0.0,0.0,463.69949079343036,0.2800046560062601
700,0,0.0,0.0,471.0477828992599,0.27954570750263286
740,1,1.0,1.0,1098.4844536312855,0.46353577257918016
680,0,0.0,0.0,1829.6392704558198,0.6111707654586787
680,0,0.0,0.0,1099.8651966034931,0.48037637554916085
730,0,0.0,0.0,1500.7809674440975,0.5649300318655518
840,0,0.0,0.0,1733.0518064157798,0.572946705366036
690,0,0.0,0.0,1532.8733093759063,0.5501243166771659
580,1,1.0,1.0,570.7394209098345,0.32428026558153333
810,1,1.0,1.0,1127.6087017689192,0.4794683767035275
640,0,0.0,0.0,1157.4198934371939,0.4980070051308755
740,0,0.0,0.0,1435.7414046597562,0.5437380383642804
720,1,0.0,0.0,512.9604225929205,0.30425985307118447
580,1,0.0,0.0,810.853289740855,0.40107281099254183
840,1,0.0,0.0,1649.6060940316308,0.5666631646397992
690,1,0.0,0.0,1081.811084120557,0.4701751877178986
710,1,1.0,1.0,1546.139278283152,0.561304270153059
680,1,1.0,1.0,1098.2293570341446,0.47374168083554274
750,1,1.0,1.0,1635.5865410781191,0.591602933828651
740,0,0.0,0.0,1962.176964132968,0.6152635449764474
910,1,1.0,0.0,1417.2835369913519,0.5294488630927308
630,0,0.0,0.0,703.1158782866777,0.3764809531081402
650,1,1.0,0.0,1432.9807617955655,0.5494433892574849
730,0,0.0,0.0,1305.2645054490954,0.528227833108659
710,1,1.0,0.0,1128.029316332203,0.4707162207405745
630,0,0.0,0.0,1043.9438275298921,0.4317942709264642
930,1,1.0,0.0,1711.2518528866783,0.5810852032758884
580,0,0.0,0.0,703.7781063663074,0.3703368727579991
740,0,0.0,0.0,1357.8578119532406,0.5319019402927192
730,0,0.0,0.0,1467.4060716509453,0.557154233603158
600,0,0.0,0.0,1427.1618896632874,0.5303673866366199
620,0,0.0,0.0,1418.8207902068589,0.5484489248473374
670,0,0.0,0.0,678.2008793904199,0.35590204482006793
600,0,0.0,0.0,1566.9083959533655,0.565060911047425
490,1,1.0,1.0,322.98753820978436,0.21322482012398022
760,0,0.0,0.0,1172.0825633023574,0.5121217664282359
520,0,0.0,0.0,520.0148165866451,0.31112267828241164
530,1,1.0,0.0,805.3105987627405,0.39225385800452145
660,0,0.0,0.0,966.8391146217014,0.4666601096734871
740,1,1.0,1.0,668.5079406424682,0.3402908110536657
800,0,0.0,0.0,1597.975773214989,0.5887100009278379
820,1,1.0,0.0,1123.4945069740636,0.4945451299940164
760,1,1.0,0.0,1433.8896039390522,0.5427858717958683
910,0,0.0,0.0,2116.6864473579303,0.6417479548862883
