state,year,cigsale,lnincome,beer,age15to24,retprice,california,after_treatment
12,1985,115.699996948242,9.93594837188721,20.1000003814697,0.165533721446991,97.5,False,False
12,1986,109.400001525879,9.96141815185547,19.8999996185303,0.160484805703163,103.0,False,False
12,1987,105.199996948242,9.96282005310059,19.7000007629395,0.155435889959335,114.5,False,False
12,1988,103.199996948242,9.96970272064209,19.2999992370605,0.150386959314346,123.900001525879,False,False
12,1989,96.5,9.96295261383057,19.3999996185303,0.145338028669357,136.5,False,True
12,1990,94.3000030517578,9.98366641998291,19.7000007629395,0.140289112925529,145.800003051758,False,True
12,1991,91.8000030517578,9.97641754150391,20.0,,152.699996948242,False,True
12,1992,90.0,9.99826717376709,19.2000007629395,,174.199996948242,False,True
12,1993,89.9000015258789,10.0020694732666,19.3999996185303,,174.199996948242,False,True
12,1994,89.0999984741211,10.0265789031982,19.5,,159.600006103516,False,True
12,1995,90.0999984741211,10.0449542999268,19.1000003814697,,165.699996948242,False,True
12,1996,88.6999969482422,10.0764055252075,18.8999996185303,,167.699996948242,False,True
12,1997,89.1999969482422,10.087141036987301,19.7000007629395,,171.300003051758,False,True
12,1998,87.5999984741211,,,,184.300003051758,False,True
12,1999,83.3000030517578,,,,207.0,False,True
12,2000,79.8000030517578,,,,271.20001220703097,False,True
13,1970,155.800003051758,,,0.18131014704704296,28.2999992370605,False,False
13,1971,163.5,,,0.182299584150314,30.100000381469695,False,False
13,1972,179.399993896484,9.54748249053955,,0.18328903615474693,30.600000381469695,False,False
13,1973,201.899993896484,9.59811496734619,,0.18427848815918,30.600000381469695,False,False
13,1974,212.399993896484,9.60052490234375,,0.18526792526245106,31.5,False,False
13,1975,223.0,9.57932376861572,,0.18625736236572304,33.2999992370605,False,False
13,1976,230.899993896484,9.624856948852539,,0.187246814370155,36.0,False,False
13,1977,229.399993896484,9.6726655960083,,0.188236266374588,36.9000015258789,False,False
13,1978,224.699996948242,9.70374298095703,,0.18922570347785891,41.4000015258789,False,False
13,1979,214.899993896484,9.70250988006592,,0.190215140581131,43.4000015258789,False,False
13,1980,215.300003051758,9.66135883331299,,0.191204592585564,46.2999992370605,False,False
13,1981,209.699996948242,9.66557216644287,,0.187253460288048,49.4000015258789,False,False
13,1982,210.600006103516,9.65425968170166,,0.183302342891693,56.2999992370605,False,False
13,1983,201.100006103516,9.64276504516602,,0.179351210594177,66.40000152587889,False,False
13,1984,183.199996948242,9.69955539703369,18.5,0.17540007829666102,75.4000015258789,False,False
13,1985,182.399993896484,9.70363140106201,18.8999996185303,0.17144894599914598,79.3000030517578,False,False
13,1986,179.800003051758,9.7299165725708,19.2000007629395,0.16749782860279094,85.4000015258789,False,False
13,1987,171.199996948242,9.739725112915039,19.0,0.163546696305275,90.5,False,False
13,1988,173.199996948242,9.75857925415039,19.1000003814697,0.159595564007759,94.4000015258789,False,False
13,1989,171.600006103516,9.78734111785889,18.2999992370605,0.155644446611404,103.800003051758,False,True
13,1990,182.5,9.80460071563721,20.1000003814697,0.15169331431388902,115.599998474121,False,True
13,1991,170.399993896484,9.808980941772461,19.3999996185303,,120.5,False,True
13,1992,167.600006103516,9.84168910980225,19.0,,135.800003051758,False,True
13,1993,167.600006103516,9.8432502746582,19.2999992370605,,145.399993896484,False,True
13,1994,170.100006103516,9.86839962005615,19.6000003814697,,132.800003051758,False,True
13,1995,175.300003051758,9.90347576141357,18.8999996185303,,134.800003051758,False,True
13,1996,179.0,9.92748737335205,19.1000003814697,,139.800003051758,False,True
13,1997,186.800003051758,9.93217849731445,19.2999992370605,,145.600006103516,False,True
13,1998,171.300003051758,,,,155.699996948242,False,True
13,1999,165.300003051758,,,,179.199996948242,False,True
13,2000,156.199996948242,,,,243.399993896484,False,True
14,1970,115.900001525879,,,0.18518517911434199,34.2999992370605,False,False
14,1971,119.800003051758,,,0.186780780553818,39.2999992370605,False,False
14,1972,125.300003051758,9.51736450195312,,0.18837638199329398,40.0,False,False
14,1973,126.699996948242,9.56411075592041,,0.18997199833393105,39.9000015258789,False,False
14,1974,129.899993896484,9.57981967926025,,0.19156759977340693,41.5999984741211,False,False
14,1975,133.600006103516,9.58520793914795,,0.193163201212883,44.2999992370605,False,False
14,1976,139.600006103516,9.64432907104492,,0.19475880265235893,48.0999984741211,False,False
14,1977,140.0,9.67907810211182,,0.196354404091835,48.9000015258789,False,False
14,1978,142.699996948242,9.73168087005615,,0.19795002043247198,54.2000007629395,False,False
14,1979,140.100006103516,9.73777484893799,,0.199545621871948,57.0999984741211,False,False
14,1980,143.800003051758,9.73949146270752,,0.201141223311424,60.0,False,False
14,1981,144.0,9.765061378479,,0.19634315371513397,62.5999984741211,False,False
14,1982,143.899993896484,9.75312614440918,,0.191545069217682,70.3000030517578,False,False
14,1983,133.699996948242,9.74686145782471,,0.18674699962139105,80.6999969482422,False,False
14,1984,128.899993896484,9.76068115234375,23.7999992370605,0.18194891512393999,90.6999969482422,False,False
14,1985,125.0,9.761659622192381,23.0,0.177150845527649,103.0,False,False
14,1986,121.199996948242,9.740593910217287,23.7000007629395,0.172352775931358,105.099998474121,False,False
14,1987,116.5,9.71669864654541,24.2999992370605,0.16755469143390694,117.800003051758,False,False
14,1988,110.900001525879,9.74410533905029,24.600000381469695,0.162756621837616,120.400001525879,False,False
14,1989,103.599998474121,9.75006580352783,24.399999618530305,0.157958537340164,130.699996948242,False,True
14,1990,101.5,9.770263671875,26.399999618530305,0.15316046774387398,143.399993896484,False,True
14,1991,107.199996948242,9.78442287445068,26.100000381469695,,149.600006103516,False,True
14,1992,108.5,9.80556678771973,26.7000007629395,,178.100006103516,False,True
14,1993,106.199996948242,9.82153606414795,26.5,,180.5,False,True
14,1994,105.300003051758,9.86099338531494,27.100000381469695,,157.399993896484,False,True
14,1995,105.699996948242,9.91052722930908,26.100000381469695,,155.800003051758,False,True
14,1996,106.800003051758,9.92366409301758,26.5,,165.300003051758,False,True
14,1997,105.300003051758,9.92650890350342,26.7000007629395,,166.899993896484,False,True
14,1998,103.199996948242,,,,185.899993896484,False,True
14,1999,101.0,,,,208.0,False,True
14,2000,104.300003051758,,,,281.20001220703097,False,True
15,1970,128.5,,,0.16901408135891002,38.0,False,False
15,1971,133.199996948242,,,0.17033489048481,38.7999992370605,False,False
15,1972,136.5,9.59714031219482,,0.171655714511871,41.5,False,False
15,1973,138.0,9.64728546142578,,0.17297652363777202,41.0,False,False
15,1974,142.100006103516,9.63623428344727,,0.17429733276367199,41.7999992370605,False,False
15,1975,140.699996948242,9.60089015960693,,0.175618141889572,46.7000007629395,False,False
15,1976,144.899993896484,9.67168712615967,,0.17693896591663394,49.9000015258789,False,False
15,1977,145.600006103516,9.67842102050781,,0.17825977504253399,50.9000015258789,False,False
15,1978,143.899993896484,9.69880771636963,,0.179580584168434,55.0,False,False
15,1979,138.5,9.694193840026859,,0.18090140819549602,54.5,False,False
15,1980,141.199996948242,9.6830530166626,,0.182222217321396,59.0,False,False
15,1981,138.899993896484,9.67944622039795,,0.17809657752513894,62.9000015258789,False,False
15,1982,139.5,9.68356513977051,,0.17397093772888195,69.6999969482422,False,False
15,1983,135.399993896484,9.72402477264404,,0.169845312833786,80.8000030517578,False,False
15,1984,135.5,9.774763107299801,22.100000381469695,0.165719673037529,93.6999969482422,False,False
15,1985,127.900001525879,9.80765914916992,22.2000007629395,0.161594033241272,98.0999984741211,False,False
15,1986,119.0,9.87409019470215,22.399999618530305,0.157468393445015,112.699996948242,False,False
15,1987,125.0,9.9113073348999,22.600000381469695,0.153342753648758,121.199996948242,False,False
15,1988,125.0,9.944215774536133,22.899999618530305,0.14921712875366194,129.0,False,False
15,1989,122.400001525879,9.96707916259766,21.7999992370605,0.145091488957405,144.399993896484,False,True
15,1990,117.5,9.94972896575928,22.100000381469695,0.14096584916114802,160.100006103516,False,True
15,1991,116.099998474121,9.92443466186523,21.5,,165.800003051758,False,True
15,1992,114.5,9.942131996154787,20.7999992370605,,187.699996948242,False,True
15,1993,108.5,9.94565486907959,20.6000003814697,,192.600006103516,False,True
15,1994,101.599998474121,9.96264934539795,20.2999992370605,,178.300003051758,False,True
15,1995,102.300003051758,9.96905612945557,21.1000003814697,,184.899993896484,False,True
15,1996,100.0,9.98724460601807,21.2999992370605,,186.899993896484,False,True
15,1997,101.099998474121,9.995828628540039,21.0,,190.199996948242,False,True
15,1998,94.5,,,,219.600006103516,False,True
15,1999,85.5,,,,267.79998779296903,False,True
15,2000,82.9000015258789,,,,330.5,False,True
16,1970,104.300003051758,,,0.17472411692142498,39.0999984741211,False,False
16,1971,116.400001525879,,,0.17673158645629894,40.0999984741211,False,False
16,1972,96.8000030517578,9.76518821716309,,0.178739055991173,45.2000007629395,False,False
16,1973,106.800003051758,9.86204528808594,,0.180746525526047,45.5999984741211,False,False
16,1974,110.599998474121,9.82834243774414,,0.18275399506092105,47.0,False,False
16,1975,111.5,9.80163192749023,,0.184761464595795,49.4000015258789,False,False
16,1976,116.699996948242,9.824930191040039,,0.18676894903182997,52.0999984741211,False,False
16,1977,117.199996948242,9.875978469848633,,0.188776418566704,53.0999984741211,False,False
16,1978,118.900001525879,9.91344165802002,,0.190783888101578,57.9000015258789,False,False
16,1979,118.300003051758,9.90916061401367,,0.19279135763645197,60.9000015258789,False,False
16,1980,117.699996948242,9.87748336791992,,0.19479882717132602,63.0,False,False
16,1981,120.800003051758,9.86799621582031,,0.189215153455734,65.8000030517578,False,False
16,1982,119.400001525879,9.86318588256836,,0.183631494641304,71.6999969482422,False,False
16,1983,113.199996948242,9.87460613250732,,0.178047820925713,87.3000030517578,False,False
16,1984,110.800003051758,9.95092296600342,23.5,0.172464162111282,99.1999969482422,False,False
16,1985,113.0,9.96896934509277,23.0,0.166880488395691,101.5,False,False
16,1986,104.300003051758,10.005521774292001,23.0,0.16129681468009902,116.300003051758,False,False
16,1987,108.800003051758,10.023768424987802,23.2000007629395,0.155713155865669,120.099998474121,False,False
16,1988,94.0999984741211,10.016611099243198,22.899999618530305,0.15012948215007801,141.699996948242,False,False
16,1989,92.3000030517578,10.047408103942901,22.5,0.144545823335648,152.5,False,True
16,1990,90.6999969482422,10.046395301818801,23.2000007629395,0.138962149620056,162.300003051758,False,True
16,1991,86.1999969482422,10.0313940048218,22.7000007629395,,173.899993896484,False,True
16,1992,83.8000030517578,10.063345909118699,22.0,,197.699996948242,False,True
16,1993,81.5999984741211,10.0581836700439,21.899999618530305,,215.600006103516,False,True
16,1994,83.4000015258789,10.0950231552124,22.5,,196.100006103516,False,True
16,1995,84.0999984741211,10.148784637451199,22.100000381469695,,202.199996948242,False,True
16,1996,81.6999969482422,10.188945770263699,22.399999618530305,,208.600006103516,False,True
16,1997,84.0999984741211,10.1754417419434,22.2000007629395,,216.800003051758,False,True
16,1998,83.1999969482422,,,,220.199996948242,False,True
16,1999,80.6999969482422,,,,227.399993896484,False,True
16,2000,76.0,,,,303.600006103516,False,True
17,1970,93.4000015258789,,,0.18313035368919398,36.2000007629395,False,False
17,1971,105.400001525879,,,0.18437305092811604,37.5,False,False
17,1972,112.099998474121,9.3974494934082,,0.185615748167038,37.4000015258789,False,False
17,1973,115.0,9.45706272125244,,0.18685844540596,37.2999992370605,False,False
17,1974,117.099998474121,9.43639278411865,,0.18810114264488198,41.4000015258789,False,False
17,1975,116.800003051758,9.41360282897949,,0.189343839883804,43.0,False,False
17,1976,120.900001525879,9.47799110412598,,0.190586522221565,46.4000015258789,False,False
17,1977,122.099998474121,9.51637172698975,,0.191829219460487,48.7999992370605,False,False
17,1978,124.900001525879,9.54033470153809,,0.193071916699409,53.5999984741211,False,False
17,1979,123.900001525879,9.55296993255615,,0.19431461393833202,56.5,False,False
17,1980,127.0,9.50354290008545,,0.19555731117725397,59.7000007629395,False,False
17,1981,125.300003051758,9.512449264526367,,0.192040771245956,63.0,False,False
17,1982,125.800003051758,9.498247146606447,,0.188524231314659,69.1999969482422,False,False
17,1983,122.300003051758,9.50447940826416,,0.185007691383362,78.5999984741211,False,False
17,1984,116.400001525879,9.54590320587158,20.1000003814697,0.18149115145206496,89.0,False,False
17,1985,115.300003051758,9.55373668670654,20.6000003814697,0.177974611520767,96.4000015258789,False,False
17,1986,113.199996948242,9.57647705078125,21.5,0.174458086490631,106.0,False,False
17,1987,110.0,9.59951305389404,21.600000381469695,0.17094154655933402,115.800003051758,False,False
17,1988,109.0,9.62728595733643,21.899999618530305,0.16742500662803605,122.599998474121,False,False
17,1989,108.300003051758,9.64364147186279,21.600000381469695,0.163908466696739,125.800003051758,False,True
17,1990,101.800003051758,9.64460849761963,23.2999992370605,0.16039192676544198,139.899993896484,False,True
17,1991,105.599998474121,9.65297317504883,22.899999618530305,,142.699996948242,False,True
17,1992,103.900001525879,9.684977531433107,23.5,,160.800003051758,False,True
17,1993,105.400001525879,9.70104503631592,23.899999618530305,,177.800003051758,False,True
17,1994,106.0,9.75193881988525,24.5,,156.899993896484,False,True
17,1995,107.5,9.78532886505127,24.0,,153.899993896484,False,True
17,1996,106.900001525879,9.80886840820312,24.2999992370605,,161.199996948242,False,True
17,1997,106.300003051758,9.803786277771,24.399999618530305,,168.600006103516,False,True
17,1998,107.0,,,,175.800003051758,False,True
17,1999,103.900001525879,,,,199.5,False,True
17,2000,97.1999969482422,,,,272.0,False,True
18,1970,121.300003051758,,,0.167592987418175,36.0,False,False
18,1971,127.599998474121,,,0.16925956308841694,36.7999992370605,False,False
18,1972,130.0,9.73335361480713,,0.17092612385749806,37.7000007629395,False,False
18,1973,132.100006103516,9.78075218200684,,0.17259269952774,37.7000007629395,False,False
18,1974,135.399993896484,9.73901462554932,,0.174259275197983,38.0,False,False
18,1975,135.600006103516,9.73081016540527,,0.17592585086822501,43.5,False,False
18,1976,139.5,9.76945400238037,,0.17759241163730602,44.7000007629395,False,False
18,1977,140.800003051758,9.8080415725708,,0.17925898730754894,45.9000015258789,False,False
18,1978,141.800003051758,9.84476375579834,,0.18092556297779105,49.9000015258789,False,False
18,1979,140.199996948242,9.84752559661865,,0.18259212374687198,52.2000007629395,False,False
18,1980,142.100006103516,9.80104732513428,,0.184258699417114,57.2999992370605,False,False
18,1981,140.5,9.8103666305542,,0.179832503199577,59.9000015258789,False,False
18,1982,139.699996948242,9.8026876449585,,0.175406292080879,64.6999969482422,False,False
18,1983,134.100006103516,9.82930088043213,,0.17098009586334198,74.8000030517578,False,False
18,1984,130.0,9.88151264190674,23.7000007629395,0.16655388474464405,84.8000030517578,False,False
18,1985,129.199996948242,9.91329193115234,23.7000007629395,0.162127688527107,93.6999969482422,False,False
18,1986,128.800003051758,9.94677639007568,24.2000007629395,0.15770149230957,101.900001525879,False,False
18,1987,128.699996948242,9.95327758789062,24.2000007629395,0.153275281190872,108.5,False,False
18,1988,127.400001525879,9.958258628845213,23.600000381469695,0.148849084973335,114.599998474121,False,False
18,1989,122.800003051758,9.97225856781006,23.600000381469695,0.144422873854637,118.900001525879,False,True
18,1990,119.099998474121,9.970404624938961,24.2999992370605,0.13999667763710005,129.100006103516,False,True
18,1991,119.900001525879,9.9682035446167,23.899999618530305,,132.5,False,True
18,1992,122.300003051758,9.98479843139648,23.7000007629395,,153.100006103516,False,True
18,1993,121.599998474121,9.98617649078369,23.600000381469695,,157.600006103516,False,True
18,1994,119.400001525879,10.0163564682007,24.2000007629395,,146.800003051758,False,True
18,1995,124.0,10.0539083480835,23.5,,150.300003051758,False,True
18,1996,124.099998474121,10.0767526626587,23.600000381469695,,159.800003051758,False,True
18,1997,120.599998474121,10.071413040161099,23.5,,163.399993896484,False,True
18,1998,120.099998474121,,,,173.800003051758,False,True
18,1999,118.0,,,,197.0,False,True
18,2000,113.800003051758,,,,258.79998779296903,False,True
19,1970,111.199996948242,,,0.175792500376701,34.0,False,False
19,1971,115.599998474121,,,0.17714589834213298,34.7000007629395,False,False
19,1972,122.199996948242,9.69464111328125,,0.178499311208725,40.0999984741211,False,False
19,1973,119.900001525879,9.77574253082275,,0.17985272407531694,40.9000015258789,False,False
19,1974,121.900001525879,9.74003791809082,,0.181206122040749,41.7999992370605,False,False
19,1975,123.699996948242,9.72464656829834,,0.18255952000618,43.7000007629395,False,False
19,1976,124.900001525879,9.73079872131348,,0.183912932872772,45.2999992370605,False,False
19,1977,127.0,9.7327766418457,,0.18526634573936496,47.5999984741211,False,False
19,1978,127.199996948242,9.8146505355835,,0.1866197437047961,51.9000015258789,False,False
19,1979,120.300003051758,9.77862644195557,,0.1879731416702269,53.7000007629395,False,False
19,1980,122.0,9.74337863922119,,0.189326554536819,56.7000007629395,False,False
19,1981,121.099998474121,9.75729370117188,,0.183338716626167,60.4000015258789,False,False
19,1982,122.400001525879,9.73567008972168,,0.17735087871551505,65.6999969482422,False,False
19,1983,113.699996948242,9.74816036224365,,0.171363040804863,77.1999969482422,False,False
19,1984,110.099998474121,9.74522018432617,29.399999618530305,0.165375202894211,91.3000030517578,False,False
19,1985,103.599998474121,9.72940731048584,27.7999992370605,0.15938737988472,95.5,False,False
19,1986,97.8000030517578,9.77485275268555,27.399999618530305,0.153399541974068,102.0,False,False
19,1987,91.6999969482422,9.778117179870607,27.2000007629395,0.147411704063416,106.199996948242,False,False
19,1988,87.0999984741211,9.76514434814453,27.600000381469695,0.141423866152763,115.300003051758,False,False
19,1989,86.1999969482422,9.8151798248291,27.2000007629395,0.135436028242111,123.0,False,True
19,1990,84.6999969482422,9.80226993560791,27.7999992370605,0.12944819033145902,140.399993896484,False,True
19,1991,82.9000015258789,9.83213043212891,28.0,,143.600006103516,False,True
19,1992,86.5999984741211,9.83870792388916,27.7000007629395,,163.5,False,True
19,1993,86.0,9.87049770355225,26.2000007629395,,179.399993896484,False,True
19,1994,88.1999969482422,9.87189960479736,26.600000381469695,,151.300003051758,False,True
19,1995,90.5,9.891279220581053,26.5,,155.399993896484,False,True
19,1996,87.3000030517578,9.90176010131836,26.7000007629395,,156.800003051758,False,True
19,1997,88.9000015258789,9.88604354858398,27.0,,164.899993896484,False,True
19,1998,89.0999984741211,,,,175.399993896484,False,True
19,1999,82.5999984741211,,,,196.199996948242,False,True
19,2000,75.5,,,,260.70001220703097,False,True
20,1970,108.099998474121,,,0.17373737692832902,33.9000015258789,False,False
20,1971,108.599998474121,,,0.17521713674068498,34.7000007629395,False,False
20,1972,104.900001525879,9.74647521972656,,0.176696911454201,41.0999984741211,False,False
20,1973,106.599998474121,9.83529853820801,,0.17817667126655606,41.2000007629395,False,False
20,1974,110.5,9.76638698577881,,0.179656445980072,42.0,False,False
20,1975,114.099998474121,9.79755401611328,,0.18113620579242692,44.5999984741211,False,False
20,1976,118.099998474121,9.78797435760498,,0.182615965604782,46.7999992370605,False,False
20,1977,117.699996948242,9.801126480102539,,0.184095740318298,48.0999984741211,False,False
20,1978,117.400001525879,9.879457473754881,,0.18557550013065305,53.5999984741211,False,False
20,1979,116.099998474121,9.84717273712158,,0.1870552748441701,55.4000015258789,False,False
20,1980,116.300003051758,9.77238082885742,,0.188535034656525,59.5,False,False
20,1981,117.0,9.81427001953125,,0.18354794383049,60.9000015258789,False,False
20,1982,117.099998474121,9.79947757720947,,0.178560853004456,69.6999969482422,False,False
20,1983,110.800003051758,9.80298805236816,,0.173573762178421,83.6999969482422,False,False
20,1984,107.699996948242,9.853515625,25.399999618530305,0.168586671352386,94.8000030517578,False,False
20,1985,105.099998474121,9.87553119659424,24.600000381469695,0.16359958052635198,95.8000030517578,False,False
20,1986,103.099998474121,9.89688110351562,24.5,0.158612504601479,104.0,False,False
20,1987,101.300003051758,9.89998626708984,24.7999992370605,0.153625413775444,113.699996948242,False,False
20,1988,92.9000015258789,9.93532466888428,24.2999992370605,0.148638322949409,123.300003051758,False,False
20,1989,93.8000030517578,9.94136714935303,24.100000381469695,0.143651232123375,139.300003051758,False,True
20,1990,89.9000015258789,9.96817111968994,25.2000007629395,0.13866414129734,143.399993896484,False,True
20,1991,92.4000015258789,9.965081214904787,24.600000381469695,,152.199996948242,False,True
20,1992,90.5999984741211,9.99833011627197,24.2000007629395,,169.5,False,True
20,1993,91.0999984741211,9.99641513824463,24.2999992370605,,177.199996948242,False,True
20,1994,85.9000015258789,10.029956817627,24.7000007629395,,169.600006103516,False,True
20,1995,88.5,10.031776428222699,24.100000381469695,,170.699996948242,False,True
20,1996,86.1999969482422,10.078057289123501,24.399999618530305,,175.5,False,True
20,1997,85.5,10.0697641372681,24.399999618530305,,184.800003051758,False,True
20,1998,83.0999984741211,,,,194.600006103516,False,True
20,1999,86.5999984741211,,,,214.600006103516,False,True
20,2000,77.5999984741211,,,,288.29998779296903,False,True
21,1970,189.5,,,0.16155418753623998,38.9000015258789,False,False
21,1971,190.5,,,0.163773775100708,44.0,False,False
21,1972,198.600006103516,9.94423294067383,,0.165993347764015,40.5999984741211,False,False
21,1973,201.5,9.980631828308107,,0.168212935328484,40.2999992370605,False,False
21,1974,204.699996948242,9.92862319946289,,0.170432507991791,41.9000015258789,False,False
21,1975,205.199996948242,9.91545867919922,,0.17265209555625902,44.5,False,False
21,1976,201.399993896484,9.95523071289062,,0.17487168312072798,44.9000015258789,False,False
21,1977,190.800003051758,10.000600814819302,,0.17709125578403498,49.2999992370605,False,False
21,1978,187.0,10.0698671340942,,0.17931084334850306,54.2999992370605,False,False
21,1979,183.300003051758,10.0560741424561,,0.18153041601181,57.0999984741211,False,False
21,1980,177.699996948242,10.034245491027802,,0.183750003576279,63.0999984741211,False,False
21,1981,171.899993896484,10.0059633255005,,0.178541943430901,63.2999992370605,False,False
21,1982,165.100006103516,9.956868171691893,,0.17333388328552202,71.5999984741211,False,False
21,1983,159.199996948242,9.963725090026859,,0.16812582314014402,81.9000015258789,False,False
21,1984,136.600006103516,9.99421787261963,35.0999984741211,0.16291776299476599,99.8000030517578,False,False
21,1985,146.699996948242,10.0256767272949,35.7000007629395,0.15770970284938798,109.300003051758,False,False
21,1986,142.600006103516,10.063729286193801,37.2000007629395,0.15250164270401,106.599998474121,False,False
21,1987,147.699996948242,10.077280044555698,37.7000007629395,0.14729358255863198,114.0,False,False
21,1988,141.899993896484,10.0981855392456,39.2999992370605,0.14208552241325398,129.600006103516,False,False
21,1989,137.899993896484,10.1298322677612,40.4000015258789,0.13687746226787598,145.600006103516,False,True
21,1990,137.300003051758,10.1211938858032,40.2000007629395,0.131669402122498,173.699996948242,False,True
21,1991,115.5,10.105573654174801,37.7000007629395,,186.300003051758,False,True
21,1992,110.0,10.127095222473098,36.4000015258789,,193.800003051758,False,True
21,1993,108.099998474121,10.137125015258801,35.0999984741211,,196.800003051758,False,True
21,1994,105.199996948242,10.1623945236206,35.0999984741211,,190.300003051758,False,True
21,1995,100.900001525879,10.180809020996099,34.2999992370605,,190.399993896484,False,True
21,1996,99.0,10.2067766189575,35.2000007629395,,195.0,False,True
21,1997,95.5999984741211,10.186462402343805,34.4000015258789,,198.5,False,True
21,1998,102.400001525879,,,,200.600006103516,False,True
21,1999,103.900001525879,,,,225.800003051758,False,True
21,2000,93.1999969482422,,,,303.5,False,True
22,1970,265.70001220703097,,,0.17073170840740196,31.399999618530305,False,False
22,1971,278.0,,,0.17233389616012598,34.0999984741211,False,False
22,1972,296.20001220703097,9.73637580871582,,0.173936069011688,36.0999984741211,False,False
22,1973,279.0,9.77494525909424,,0.175538256764412,36.9000015258789,False,False
22,1974,269.79998779296903,9.747307777404787,,0.177140429615974,37.9000015258789,False,False
22,1975,269.100006103516,9.718851089477539,,0.178742617368698,40.7999992370605,False,False
22,1976,290.5,9.77704334259033,,0.180344805121422,43.9000015258789,False,False
22,1977,278.79998779296903,9.8067626953125,,0.18194697797298398,45.0,False,False
22,1978,269.600006103516,9.85316848754883,,0.183549165725708,49.7000007629395,False,False
22,1979,254.600006103516,9.86593341827393,,0.18515133857727106,53.2000007629395,False,False
22,1980,247.800003051758,9.86069393157959,,0.18675352632999398,55.2999992370605,False,False
22,1981,245.399993896484,9.86704254150391,,0.182374835014343,58.4000015258789,False,False
22,1982,239.800003051758,9.87624549865723,,0.177996143698692,67.0,False,False
22,1983,232.899993896484,9.94046783447266,,0.173617467284203,74.6999969482422,False,False
22,1984,215.100006103516,10.006829261779801,35.5999984741211,0.169238775968552,90.5,False,False
22,1985,201.100006103516,10.0613327026367,35.7000007629395,0.164860084652901,89.1999969482422,False,False
22,1986,195.899993896484,10.126132011413599,34.7000007629395,0.16048139333725,100.0,False,False
22,1987,195.100006103516,10.1462907791138,34.7000007629395,0.156102702021599,102.0,False,False
22,1988,180.399993896484,10.172269821167001,34.0999984741211,0.15172402560710901,113.5,False,False
22,1989,172.899993896484,10.1599092483521,33.2999992370605,0.147345334291458,125.900001525879,False,True
22,1990,152.399993896484,10.1227807998657,32.9000015258789,0.142966642975807,135.899993896484,False,True
22,1991,144.800003051758,10.1143102645874,32.9000015258789,,153.899993896484,False,True
22,1992,143.699996948242,10.120969772338901,32.2000007629395,,164.399993896484,False,True
22,1993,148.899993896484,10.111755371093805,32.4000015258789,,181.100006103516,False,True
22,1994,153.800003051758,10.156465530395499,31.0,,157.800003051758,False,True
22,1995,158.5,10.2132205963135,31.0,,163.899993896484,False,True
22,1996,158.0,10.2289543151855,31.100000381469695,,168.600006103516,False,True
22,1997,174.399993896484,10.230845451355,31.2999992370605,,176.600006103516,False,True
22,1998,173.800003051758,,,,197.0,False,True
22,1999,171.699996948242,,,,222.800003051758,False,True
22,2000,147.300003051758,,,,313.899993896484,False,True
23,1970,90.0,,,0.18485742807388292,39.7000007629395,False,False
23,1971,92.5999984741211,,,0.18609540164470692,41.7000007629395,False,False
23,1972,99.3000030517578,9.55778980255127,,0.18733337521552998,41.0999984741211,False,False
23,1973,98.9000015258789,9.59271621704102,,0.18857134878635398,41.7999992370605,False,False
23,1974,100.300003051758,9.58476638793945,,0.18980932235717798,43.7000007629395,False,False
23,1975,103.099998474121,9.59688949584961,,0.19104728102684,46.2999992370605,False,False
23,1976,102.400001525879,9.63261795043945,,0.19228525459766396,49.5,False,False
23,1977,102.400001525879,9.66996765136719,,0.193523228168488,51.5999984741211,False,False
23,1978,103.099998474121,9.7172966003418,,0.194761201739311,56.0,False,False
23,1979,101.0,9.69999694824219,,0.195999175310135,57.5999984741211,False,False
23,1980,102.699996948242,9.677751541137699,,0.19723714888095892,62.5999984741211,False,False
23,1981,103.0,9.68082809448242,,0.191505610942841,63.0,False,False
23,1982,97.5,9.67859935760498,,0.18577408790588398,69.40000152587889,False,False
23,1983,96.3000030517578,9.686483383178713,,0.18004254996776606,79.5999984741211,False,False
23,1984,88.9000015258789,9.707865715026859,28.2999992370605,0.17431101202964802,90.1999969482422,False,False
23,1985,88.0,9.73474979400635,28.7000007629395,0.168579488992691,97.5,False,False
23,1986,88.1999969482422,9.73690032958984,27.899999618530305,0.162847951054573,101.199996948242,False,False
23,1987,82.3000030517578,9.72916221618652,27.7999992370605,0.157116413116455,110.199996948242,False,False
23,1988,77.6999969482422,9.74326801300049,27.2000007629395,0.15138487517833701,113.699996948242,False,False
23,1989,74.4000015258789,9.76006317138672,27.899999618530305,0.14565335214138,127.199996948242,False,True
23,1990,70.8000030517578,9.765913009643553,27.2000007629395,0.139921814203262,133.600006103516,False,True
23,1991,69.90000152587889,9.76803779602051,27.100000381469695,,146.899993896484,False,True
23,1992,71.4000015258789,9.78427886962891,26.7000007629395,,165.399993896484,False,True
23,1993,69.0,9.80623626708984,26.399999618530305,,172.199996948242,False,True
23,1994,68.1999969482422,9.82747173309326,25.399999618530305,,158.399993896484,False,True
23,1995,67.0,9.87193870544434,27.399999618530305,,163.5,False,True
23,1996,65.6999969482422,9.878764152526859,27.2000007629395,,170.800003051758,False,True
23,1997,61.7999992370605,9.864259719848633,27.0,,176.0,False,True
23,1998,62.5999984741211,,,,183.800003051758,False,True
23,1999,59.7000007629395,,,,201.800003051758,False,True
